crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
peach,PP9199,"A new and distinct variety of peach tree which is somewhat similar to the ""Queencrest"" peach tree (U.S. Plant Pat. No. 6,025) from which it is a sport, but from which it is distinguished by producing an earlier ripening fruit which are mature for harvesting and shipment approximately two weeks prior to the fruit produced by the ""Queencrest"" peach tree.",1995-07-18,`Island King` peach tree,plant,1995,,08261400,08/261400,NA,NA,NA,NA,NA,NA,NA,NA,PP12102] PP14068] NA,Peach tree named `Island Prince`] Peach tree named &#8216;Island Princess&#8217;] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,r663m388l973jg0mcpaw8tvbc,3c21e84377318919dd1078ab5b1a1ac1,NA,NA,NA,NA,NA,NA,"A new and distinct variety of peach tree which is somewhat similar to the ""Queencrest"" peach tree (U.S. Plant Pat. No. 6,025) from which it is a sport, but from which it is distinguished by producing an earlier ripening fruit which are mature for harvesting and shipment approximately two weeks prior to the fruit produced by the ""Queencrest"" peach tree.. `Island King` peach tree",2000,,,,peach,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP9199,predicted,0,unknown,0.48797070980072,0,90
lavender,PP9203,"A new geranium cultivar particularly distingushed by its early appearing lavender-pink flowers with red that appear numerously on upright cluster stems over medium green foliage, the cultivar growing to a height of between 220-240 mm.",1995-07-18,Geranium named `Klegrand`,plant,1995,Klemm + Sohn GmbH & Co.,08173419,08/173419,NA,NA,NA,DE] NA,9.18001] NA,48.7785] NA,Stuttgart] NA,37] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,zmmbgjuzsilzqd142ox02a7vi,NA,NA,NA,NA,NA,NA,NA,"A new geranium cultivar particularly distingushed by its early appearing lavender-pink flowers with red that appear numerously on upright cluster stems over medium green foliage, the cultivar growing to a height of between 220-240 mm.. Geranium named `Klegrand`",2000,,,,lavender,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP9203,predicted,0,unknown,0.490998417139053,0,90
lavender,PP9203,"A new geranium cultivar particularly distingushed by its early appearing lavender-pink flowers with red that appear numerously on upright cluster stems over medium green foliage, the cultivar growing to a height of between 220-240 mm.",1995-07-18,Geranium named `Klegrand`,plant,1995,Klemm + Sohn GmbH & Co.,08173419,08/173419,NA,NA,NA,DE] NA,9.18001] NA,48.7785] NA,Stuttgart] NA,37] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,zmmbgjuzsilzqd142ox02a7vi,NA,NA,NA,NA,NA,NA,NA,"A new geranium cultivar particularly distingushed by its early appearing lavender-pink flowers with red that appear numerously on upright cluster stems over medium green foliage, the cultivar growing to a height of between 220-240 mm.. Geranium named `Klegrand`",2000,,,,lavender,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP9203,predicted,0,unknown,0.490998417139053,0,90
lavender,PP9203,"A new geranium cultivar particularly distingushed by its early appearing lavender-pink flowers with red that appear numerously on upright cluster stems over medium green foliage, the cultivar growing to a height of between 220-240 mm.",1995-07-18,Geranium named `Klegrand`,plant,1995,Klemm+Sohn GmbH & Co. KG,08173419,,,,,DE,9.1928,48.7792,Stuttgart,538,NA,NA,,,,,,,,,,zmmbgjuzsilzqd142ox02a7vi,NA,,,,,,,"A new geranium cultivar particularly distingushed by its early appearing lavender-pink flowers with red that appear numerously on upright cluster stems over medium green foliage, the cultivar growing to a height of between 220-240 mm.. Geranium named `Klegrand`",2000,Klemm+Sohn GmbH & Co. KG,6541,307423,lavender,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP9203,predicted,0,unknown,0.490998417139053,0,90
lavender,PP9203,"A new geranium cultivar particularly distingushed by its early appearing lavender-pink flowers with red that appear numerously on upright cluster stems over medium green foliage, the cultivar growing to a height of between 220-240 mm.",1995-07-18,Geranium named `Klegrand`,plant,1995,Klemm+Sohn GmbH & Co. KG,08173419,,,,,DE,9.1928,48.7792,Stuttgart,538,NA,NA,,,,,,,,,,zmmbgjuzsilzqd142ox02a7vi,NA,,,,,,,"A new geranium cultivar particularly distingushed by its early appearing lavender-pink flowers with red that appear numerously on upright cluster stems over medium green foliage, the cultivar growing to a height of between 220-240 mm.. Geranium named `Klegrand`",2000,Klemm+Sohn GmbH & Co. KG,6541,307423,lavender,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP9203,predicted,0,unknown,0.490998417139053,0,90
raspberry,PP9212,"A new and distinct New Guinea Impatiens cultivar named Raspberry Rose is provided. This new cultivar was the result of a controlled breeding program wherein a plant designated N2507-3 (non-patented in the United States) was pollinated by a plant designated 3616-A (non-patented in the United States). The new cultivar forms large dark rose colored flowers with a white eye which exhibit an iridescent appearance, forms medium green foliage, and displays a moderate growth habit. The new cultivar can be readily distinguished from the Danserra cultivar (U.S. Plant Pat. No. 8,264).",1995-07-25,New Guinea Impatiens named Raspberry Rose,plant,1995,"Geo. J. Ball, Inc.",08338155,08/338155,NA,17] NA,17043] NA,US] NA,-88.204] NA,41.8848] NA,West Chicago] NA,43] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rsupagwcogtr5ip5ijg7dh7wi,d08ba2fd1fc2cbd404596425a11dc5be,NA,NA,NA,NA,NA,NA,"A new and distinct New Guinea Impatiens cultivar named Raspberry Rose is provided. This new cultivar was the result of a controlled breeding program wherein a plant designated N2507-3 (non-patented in the United States) was pollinated by a plant designated 3616-A (non-patented in the United States). The new cultivar forms large dark rose colored flowers with a white eye which exhibit an iridescent appearance, forms medium green foliage, and displays a moderate growth habit. The new cultivar can be readily distinguished from the Danserra cultivar (U.S. Plant Pat. No. 8,264).. New Guinea Impatiens named Raspberry Rose",2000,,,,raspberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP9212,predicted,0,unknown,0.491416543722153,0,90
lavender,PP9217,"A new and distinct Pelargonium.times.hortorum cultivar named BFP-721 Bright Lilac is provided. This new Geranium cultivar was the result of a controlled breeding program wherein the Laura cultivar (U.S. Plant Pat. No. 7,087) was pollinated by the FOX cultivar (U.S. Plant Pat. No. 7,083). The new cultivar forms attractive long-lasting dark lavender semi-double flowers with a white eye. Attractive medium green foliage that lacks zonation is well retained even during shipment. The growth habit is medium self-branching even in the absence of a growth regulator.",1995-07-25,Geranium plant named `BFP-721 Bright Lilac`,plant,1995,"Geo. J. Ball, Inc.",08341991,08/341991,NA,17] NA,17043] NA,US] NA,-88.204] NA,41.8848] NA,West Chicago] NA,43] NA,NA] PP10876] PP11162] PP11253] PP11440,NA] Geranium plant name `Fisfany`] Geranium plant named `Fislypso`] Geranium plant named `Auralia`] Geranium plant named `BFP-1697`,NA,NA,NA,NA,NA,NA,NA,NA,NA,3heox1eqqp2rum9pgq44rhhqd,d08ba2fd1fc2cbd404596425a11dc5be,NA,NA,NA,NA,NA,NA,"A new and distinct Pelargonium.times.hortorum cultivar named BFP-721 Bright Lilac is provided. This new Geranium cultivar was the result of a controlled breeding program wherein the Laura cultivar (U.S. Plant Pat. No. 7,087) was pollinated by the FOX cultivar (U.S. Plant Pat. No. 7,083). The new cultivar forms attractive long-lasting dark lavender semi-double flowers with a white eye. Attractive medium green foliage that lacks zonation is well retained even during shipment. The growth habit is medium self-branching even in the absence of a growth regulator.. Geranium plant named `BFP-721 Bright Lilac`",2000,,,,lavender,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP9217,predicted,0,unknown,0.492265373468399,0,90
grape,PP9224,A cross between the female variety Fry and the pollen parent variety Granny Val to produce an improved variety of muscadine grape.,1995-08-01,`Late Fry` muscadine grape,plant,1995,,08241726,08/241726,NA,NA,NA,NA,NA,NA,NA,NA,PP11260] PP14193] NA,Muscadine grape plant named `Scarlett`] Grape named &#8216;Sarah Anne&#8217;] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6mjmnx5jykbunmv0h1fkhe760,884e66a39a2ceda1fc340200f4882eb0,NA,NA,NA,NA,NA,NA,A cross between the female variety Fry and the pollen parent variety Granny Val to produce an improved variety of muscadine grape.. `Late Fry` muscadine grape,2000,,,,grape,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP9224,predicted,0,unknown,0.493858605623245,0,90
grape,PP9225,A cross between the female variety Sweet Jenny and the pollen parent variety Ison to produce an improved variety of muscadine grape.,1995-08-01,Muscadine grape `Early Fry`,plant,1995,,08241750,08/241750,NA,NA,NA,NA,NA,NA,NA,NA,PP14193,Grape named &#8216;Sarah Anne&#8217;,NA,NA,NA,NA,NA,NA,NA,NA,NA,k8t4f97fwrzjtm0flbioohjpz,884e66a39a2ceda1fc340200f4882eb0,NA,NA,NA,NA,NA,NA,A cross between the female variety Sweet Jenny and the pollen parent variety Ison to produce an improved variety of muscadine grape.. Muscadine grape `Early Fry`,2000,,,,grape,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP9225,predicted,0,unknown,0.493522077798843,0,90
lavender,PP9230,A new and distinct Pelargonium.times.hortorum cultivar named `BFP-285 Pink Parfait is provided. This new Geranium cultivar was the result of a controlled breeding program wherein an unnamed plant designated `A-S-M-1` was pollinated by an unnamed plant designated `4102A`. The new variety forms attractive semi-double florets having petals with a background color of lavender pink with a large dark purple freckle on each petal which fades to white at the attachment point. Medium green foliage is formed that commonly includes some zonation on younger leaves. The growth habit is medium self-branching and does not require the use of a growth regulator.,1995-08-01,Geranium plant named `BFP-285 Pink Parfait`,plant,1995,"Geo. J. Ball, Inc.",08341914,08/341914,NA,17] NA,17043] NA,US] NA,-88.204] NA,41.8848] NA,West Chicago] NA,43] NA,NA] PP12406,NA] Geranium plant named &#8216;Fisgopi&#8217;,NA,NA,NA,NA,NA,NA,NA,NA,NA,zngnr0mi365ki6cmuv8i8w0c0,d08ba2fd1fc2cbd404596425a11dc5be,NA,NA,NA,NA,NA,NA,A new and distinct Pelargonium.times.hortorum cultivar named `BFP-285 Pink Parfait is provided. This new Geranium cultivar was the result of a controlled breeding program wherein an unnamed plant designated `A-S-M-1` was pollinated by an unnamed plant designated `4102A`. The new variety forms attractive semi-double florets having petals with a background color of lavender pink with a large dark purple freckle on each petal which fades to white at the attachment point. Medium green foliage is formed that commonly includes some zonation on younger leaves. The growth habit is medium self-branching and does not require the use of a growth regulator.. Geranium plant named `BFP-285 Pink Parfait`,2000,,,,lavender,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP9230,predicted,0,unknown,0.491581380367279,0,90
