crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
soybean,8829286,"The invention relates to the soybean variety designated A1026853. Provided by the invention are the seeds, plants and derivatives of the soybean variety A1026853. Also provided by the invention are tissue cultures of the soybean variety A1026853 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety A1026853 with itself or another soybean variety and plants produced by such methods.",2014-09-09,Soybean variety A1026853,utility,2014,Monsanto Technology LLC,13448035,13/448035,NA,29] NA,29189] NA,US] NA,-90.5643] NA,38.662] NA,Chesterfield] NA,6136] NA,NA,NA,inventional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Foods or foodstuffs; treatment thereof, not covered by other classes","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Edible oils or fats, e.g. margarines, shortenings, cooking oils] Foods, foodstuffs, or non-alcoholic beverages, not covered by subclasses a21d or a23b-a23j; their preparation or treatment, e.g. cooking, modification of nutritive qualities, physical treatment ; preservation of foods or foodstuffs, in general",A01H] A23D] A23L,NA,A01H5/10] A23D9/00] A23L11/03,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Other edible oils or fats, e.g. shortenings, cooking oils] Pulses, i.e. fruits of leguminous plants, for production of food; Products from legumes; Preparation or treatment thereof-Pulses or legumes in form of whole pieces or fragments thereof, without mashing or comminuting -Soya beans, e.g. full-fat soya bean flakes or grits",23008] 11998] 1132] 757] 8075,149455] 51331] 18044] 3301] 31131,u2idsaeiswztub5sq7zl4aog0,f990a212bbe8c6c19710ec74247957be,3,Drgs&Med,33,Genetics,1692,14925,"The invention relates to the soybean variety designated A1026853. Provided by the invention are the seeds, plants and derivatives of the soybean variety A1026853. Also provided by the invention are tissue cultures of the soybean variety A1026853 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety A1026853 with itself or another soybean variety and plants produced by such methods.. Soybean variety A1026853",2010,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8829286,train,0,known,,,58
soybean,8829287,"The invention relates to the soybean variety designated A1026894. Provided by the invention are the seeds, plants and derivatives of the soybean variety A1026894. Also provided by the invention are tissue cultures of the soybean variety A1026894 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety A1026894 with itself or another soybean variety and plants produced by such methods.",2014-09-09,Soybean variety A1026894,utility,2014,Monsanto Technology LLC,13448204,13/448204,NA,29] NA,29189] NA,US] NA,-90.5643] NA,38.662] NA,Chesterfield] NA,6136] NA,NA,NA,inventional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Foods or foodstuffs; treatment thereof, not covered by other classes] Animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Foods, foodstuffs, or non-alcoholic beverages, not covered by subclasses a21d or a23b-a23j; their preparation or treatment, e.g. cooking, modification of nutritive qualities, physical treatment ; preservation of foods or foodstuffs, in general] Producing, e.g. by pressing raw materials or by extraction from waste materials, refining or preserving fats, fatty substances, e.g. lanolin, fatty oils or waxes; essential oils; perfumes",A01H] A23L] C11B,NA,A01H6/542] A01H5/10] A23L11/03] C11B1/00,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Pulses, i.e. fruits of leguminous plants, for production of food; Products from legumes; Preparation or treatment thereof-Pulses or legumes in form of whole pieces or fragments thereof, without mashing or comminuting -Soya beans, e.g. full-fat soya bean flakes or grits] Production of fats or fatty oils from raw materials",23008] 11998] 4329] 1132] 8075] 1297,149455] 51331] 30878] 18044] 31131] 6420,h5h92f2mso6bl29t0kp0ndzvu,f990a212bbe8c6c19710ec74247957be,3,Drgs&Med,33,Genetics,1692,14925,"The invention relates to the soybean variety designated A1026894. Provided by the invention are the seeds, plants and derivatives of the soybean variety A1026894. Also provided by the invention are tissue cultures of the soybean variety A1026894 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety A1026894 with itself or another soybean variety and plants produced by such methods.. Soybean variety A1026894",2010,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8829287,train,1,known,,,58
soybean,8829288,"A soybean cultivar designated 11203105 is disclosed. The invention relates to the seeds of soybean cultivar 11203105, to the plants of soybean cultivar 11203105, to the plant parts of soybean cultivar 11203105, and to methods for producing progeny of soybean cultivar 11203105. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar 11203105. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar 11203105, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar 11203105 with another soybean cultivar.",2014-09-09,Soybean cultivar 11203105,utility,2014,"MERTEC, LLC",13540564,13/540564,NA,19] NA,19111] NA,US] NA,-91.4531] NA,40.7174] NA,West Point] NA,221] NA,NA,NA,inventional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Producing, e.g. by pressing raw materials or by extraction from waste materials, refining or preserving fats, fatty substances, e.g. lanolin, fatty oils or waxes; essential oils; perfumes",A01H] C11B,NA,A01H6/542] A01H5/10] C11B1/04] C11B1/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Production of fats or fatty oils from raw materials-Pretreatment-of vegetable raw material] Production of fats or fatty oils from raw materials-by extracting",23008] 4329] 1132] 1297,149455] 30878] 18044] 6420,a26rnuito51b4rzltm26lzf2n] i41ajlj69y6ir27dxxgt433z1,f990a212bbe8c6c19710ec74247957be,3,Drgs&Med,33,Genetics,1692,14925,"A soybean cultivar designated 11203105 is disclosed. The invention relates to the seeds of soybean cultivar 11203105, to the plants of soybean cultivar 11203105, to the plant parts of soybean cultivar 11203105, and to methods for producing progeny of soybean cultivar 11203105. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar 11203105. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar 11203105, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar 11203105 with another soybean cultivar.. Soybean cultivar 11203105",2010,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8829288,train,1,known,,,58
soybean,8829288,"A soybean cultivar designated 11203105 is disclosed. The invention relates to the seeds of soybean cultivar 11203105, to the plants of soybean cultivar 11203105, to the plant parts of soybean cultivar 11203105, and to methods for producing progeny of soybean cultivar 11203105. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar 11203105. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar 11203105, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar 11203105 with another soybean cultivar.",2014-09-09,Soybean cultivar 11203105,utility,2014,"MERTEC, LLC",13540564,13/540564,NA,19] NA,19111] NA,US] NA,-91.4531] NA,40.7174] NA,West Point] NA,221] NA,NA,NA,inventional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Producing, e.g. by pressing raw materials or by extraction from waste materials, refining or preserving fats, fatty substances, e.g. lanolin, fatty oils or waxes; essential oils; perfumes",A01H] C11B,NA,A01H6/542] A01H5/10] C11B1/04] C11B1/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Production of fats or fatty oils from raw materials-Pretreatment-of vegetable raw material] Production of fats or fatty oils from raw materials-by extracting",23008] 4329] 1132] 1297,149455] 30878] 18044] 6420,a26rnuito51b4rzltm26lzf2n] i41ajlj69y6ir27dxxgt433z1,f990a212bbe8c6c19710ec74247957be,3,Drgs&Med,33,Genetics,1692,14925,"A soybean cultivar designated 11203105 is disclosed. The invention relates to the seeds of soybean cultivar 11203105, to the plants of soybean cultivar 11203105, to the plant parts of soybean cultivar 11203105, and to methods for producing progeny of soybean cultivar 11203105. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar 11203105. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar 11203105, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar 11203105 with another soybean cultivar.. Soybean cultivar 11203105",2010,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8829288,train,1,known,,,58
soybean,8829288,"A soybean cultivar designated 11203105 is disclosed. The invention relates to the seeds of soybean cultivar 11203105, to the plants of soybean cultivar 11203105, to the plant parts of soybean cultivar 11203105, and to methods for producing progeny of soybean cultivar 11203105. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar 11203105. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar 11203105, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar 11203105 with another soybean cultivar.",2014-09-09,Soybean cultivar 11203105,utility,2014,"Mertec, LLC",13540564,,,19,19111,US,-91.4519,40.7136,West Point,221,"10064361, 10912272","Soybean cultivar 50272171, Soybean cultivar 81382112",inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,0,A01H6/542,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]",21598,145170,"a26rnuito51b4rzltm26lzf2n, i41ajlj69y6ir27dxxgt433z1",f990a212bbe8c6c19710ec74247957be,3,Drgs&Med,33,Genetics,1649,14925,"A soybean cultivar designated 11203105 is disclosed. The invention relates to the seeds of soybean cultivar 11203105, to the plants of soybean cultivar 11203105, to the plant parts of soybean cultivar 11203105, and to methods for producing progeny of soybean cultivar 11203105. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar 11203105. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar 11203105, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar 11203105 with another soybean cultivar.. Soybean cultivar 11203105",2010,"Mertec, LLC",2823,412805,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8829288,train,1,known,,,58
soybean,8829288,"A soybean cultivar designated 11203105 is disclosed. The invention relates to the seeds of soybean cultivar 11203105, to the plants of soybean cultivar 11203105, to the plant parts of soybean cultivar 11203105, and to methods for producing progeny of soybean cultivar 11203105. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar 11203105. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar 11203105, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar 11203105 with another soybean cultivar.",2014-09-09,Soybean cultivar 11203105,utility,2014,"Mertec, LLC",13540564,,,19,19111,US,-91.4519,40.7136,West Point,221,"10064361, 10912272","Soybean cultivar 50272171, Soybean cultivar 81382112",inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,0,A01H6/542,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]",21598,145170,"a26rnuito51b4rzltm26lzf2n, i41ajlj69y6ir27dxxgt433z1",f990a212bbe8c6c19710ec74247957be,3,Drgs&Med,33,Genetics,1649,14925,"A soybean cultivar designated 11203105 is disclosed. The invention relates to the seeds of soybean cultivar 11203105, to the plants of soybean cultivar 11203105, to the plant parts of soybean cultivar 11203105, and to methods for producing progeny of soybean cultivar 11203105. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar 11203105. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar 11203105, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar 11203105 with another soybean cultivar.. Soybean cultivar 11203105",2010,"Mertec, LLC",2823,412805,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8829288,train,1,known,,,58
soybean,8829289,"A soybean cultivar designated S100248 is disclosed. The invention relates to the seeds of soybean cultivar S100248, to the plants of soybean cultivar S100248, to the plant parts of soybean cultivar S100248, and to methods for producing progeny of soybean cultivar S100248. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar S100248. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar S100248, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar S100248 with another soybean cultivar.",2014-09-09,Soybean cultivar S100248,utility,2014,"A.H.M.S., INC.",13552572,,,19,19111,US,-91.4519,40.7136,West Point,287,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,1,A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",21598,145170,"2ovcywuhlxiu9a7011rmqi2qt, rt3ox047xo4ddo9s1ubuuv5e6",f990a212bbe8c6c19710ec74247957be,3,Drgs&Med,33,Genetics,1649,14925,"A soybean cultivar designated S100248 is disclosed. The invention relates to the seeds of soybean cultivar S100248, to the plants of soybean cultivar S100248, to the plant parts of soybean cultivar S100248, and to methods for producing progeny of soybean cultivar S100248. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar S100248. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar S100248, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar S100248 with another soybean cultivar.. Soybean cultivar S100248",2010,AHMS,18690,14522,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8829289,train,0,known,,,58
soybean,8829289,"A soybean cultivar designated S100248 is disclosed. The invention relates to the seeds of soybean cultivar S100248, to the plants of soybean cultivar S100248, to the plant parts of soybean cultivar S100248, and to methods for producing progeny of soybean cultivar S100248. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar S100248. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar S100248, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar S100248 with another soybean cultivar.",2014-09-09,Soybean cultivar S100248,utility,2014,"A.H.M.S., INC.",13552572,,,19,19111,US,-91.4519,40.7136,West Point,287,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,1,A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",21598,145170,"2ovcywuhlxiu9a7011rmqi2qt, rt3ox047xo4ddo9s1ubuuv5e6",f990a212bbe8c6c19710ec74247957be,3,Drgs&Med,33,Genetics,1649,14925,"A soybean cultivar designated S100248 is disclosed. The invention relates to the seeds of soybean cultivar S100248, to the plants of soybean cultivar S100248, to the plant parts of soybean cultivar S100248, and to methods for producing progeny of soybean cultivar S100248. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar S100248. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar S100248, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar S100248 with another soybean cultivar.. Soybean cultivar S100248",2010,AHMS,18690,14522,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8829289,train,0,known,,,58
soybean,8829289,"A soybean cultivar designated S100248 is disclosed. The invention relates to the seeds of soybean cultivar S100248, to the plants of soybean cultivar S100248, to the plant parts of soybean cultivar S100248, and to methods for producing progeny of soybean cultivar S100248. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar S100248. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar S100248, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar S100248 with another soybean cultivar.",2014-09-09,Soybean cultivar S100248,utility,2014,MS TECHNOLOGIES,13552572,13/552572,NA,19] NA,19111] NA,US] NA,-91.4531] NA,40.7174] NA,West Point] NA,252] NA,NA,NA,inventional] additional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Foods or foodstuffs; treatment thereof, not covered by other classes] Animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles] Technologies or applications for mitigation or adaptation against climate change","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Edible oils or fats, e.g. margarines, shortenings, cooking oils] Fodder] Producing, e.g. by pressing raw materials or by extraction from waste materials, refining or preserving fats, fatty substances, e.g. lanolin, fatty oils or waxes; essential oils; perfumes] Climate change mitigation technologies in the production or processing of goods",A01H] A23D] A23K] C11B] Y02P,NA,A01H5/10] A23D9/00] A23K10/30] C11B1/00] Y02P60/87,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Other edible oils or fats, e.g. shortenings, cooking oils] Animal feeding-stuffs-from material of plant origin, e.g. roots, seeds or hay; from material of fungal origin, e.g. mushrooms] Production of fats or fatty oils from raw materials] Technologies relating to agriculture, livestock or agroalimentary industries-Food processing, e.g. use of renewable energies or variable speed drives in handling, conveying or stacking-Re-use of by-products of food processing for fodder production",23008] 11998] 4329] 59216] 1132] 757] 2392] 1297] 19143,149455] 51331] 30878] 515783] 18044] 3301] 7905] 6420] 112605,2ovcywuhlxiu9a7011rmqi2qt] rt3ox047xo4ddo9s1ubuuv5e6,f990a212bbe8c6c19710ec74247957be,3,Drgs&Med,33,Genetics,1692,14925,"A soybean cultivar designated S100248 is disclosed. The invention relates to the seeds of soybean cultivar S100248, to the plants of soybean cultivar S100248, to the plant parts of soybean cultivar S100248, and to methods for producing progeny of soybean cultivar S100248. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar S100248. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar S100248, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar S100248 with another soybean cultivar.. Soybean cultivar S100248",2010,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8829289,train,0,known,,,58
soybean,8829289,"A soybean cultivar designated S100248 is disclosed. The invention relates to the seeds of soybean cultivar S100248, to the plants of soybean cultivar S100248, to the plant parts of soybean cultivar S100248, and to methods for producing progeny of soybean cultivar S100248. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar S100248. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar S100248, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar S100248 with another soybean cultivar.",2014-09-09,Soybean cultivar S100248,utility,2014,MS TECHNOLOGIES,13552572,13/552572,NA,19] NA,19111] NA,US] NA,-91.4531] NA,40.7174] NA,West Point] NA,252] NA,NA,NA,inventional] additional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Foods or foodstuffs; treatment thereof, not covered by other classes] Animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles] Technologies or applications for mitigation or adaptation against climate change","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Edible oils or fats, e.g. margarines, shortenings, cooking oils] Fodder] Producing, e.g. by pressing raw materials or by extraction from waste materials, refining or preserving fats, fatty substances, e.g. lanolin, fatty oils or waxes; essential oils; perfumes] Climate change mitigation technologies in the production or processing of goods",A01H] A23D] A23K] C11B] Y02P,NA,A01H5/10] A23D9/00] A23K10/30] C11B1/00] Y02P60/87,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Other edible oils or fats, e.g. shortenings, cooking oils] Animal feeding-stuffs-from material of plant origin, e.g. roots, seeds or hay; from material of fungal origin, e.g. mushrooms] Production of fats or fatty oils from raw materials] Technologies relating to agriculture, livestock or agroalimentary industries-Food processing, e.g. use of renewable energies or variable speed drives in handling, conveying or stacking-Re-use of by-products of food processing for fodder production",23008] 11998] 4329] 59216] 1132] 757] 2392] 1297] 19143,149455] 51331] 30878] 515783] 18044] 3301] 7905] 6420] 112605,2ovcywuhlxiu9a7011rmqi2qt] rt3ox047xo4ddo9s1ubuuv5e6,f990a212bbe8c6c19710ec74247957be,3,Drgs&Med,33,Genetics,1692,14925,"A soybean cultivar designated S100248 is disclosed. The invention relates to the seeds of soybean cultivar S100248, to the plants of soybean cultivar S100248, to the plant parts of soybean cultivar S100248, and to methods for producing progeny of soybean cultivar S100248. The invention also relates to methods for producing a soybean plant containing in its genetic material one or more transgenes and to the transgenic soybean plants and plant parts produced by those methods. The invention also relates to soybean cultivars or breeding cultivars, and plant parts derived from soybean cultivar S100248. The invention also relates to methods for producing other soybean cultivars, lines, or plant parts derived from soybean cultivar S100248, and to the soybean plants, varieties, and their parts derived from use of those methods. The invention further relates to hybrid soybean seeds, plants, and plant parts produced by crossing cultivar S100248 with another soybean cultivar.. Soybean cultivar S100248",2010,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8829289,train,0,known,,,58
