crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
wheat,6787337,"The present invention relates to a recombinant non-yeast DNA, which encodes a protein of interest, wherein an unmodified DNA corresponding to the recombinant non-yeast DNA contains a region having a high content of codons that are poorly suited to yeasts, wherein a number of the codons that are poorly suited to yeasts are replaced in said region of the recombinant non-yeast DNA with synonymous codons coding for the same amino acid that are well-suited to yeasts, and wherein the number of replaced codons is sufficient to permit expression in yeasts. The present invention also relates to DNA sequences which originate from dicotyledonous or monocotyledonous plants, and in particular plants of the graminae family which are selected from among wheat, barley, oats, rice, maize, sorghum and cane sugar, as well as to vectors and transformed yeasts which contain the DNA sequences of the invention.",2004-09-07,"Recording of DNA sequences to enable them to be expressed in yeasts, and the transformed yeasts obtained",utility,2004,Aventis CropScience S.A.,09713794,09/713794,NA,NA,NA,FR] NA,1.2129] NA,49.2717] NA,Val-de-Reuil] NA,44] NA,NA,NA,inventional,Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",C12N,NA,C12N9/0042] C12N15/67] C12N15/81,"Enzymes; Proenzymes; Compositions thereof ; Processes for preparing, activating, inhibiting, separating or purifying enzymes -Oxidoreductases (1.)-acting on nitrogen containing compounds as donors (1.4, 1.5, 1.6, 1.7)-acting on NADH or NADPH (1.6)-with a heme protein as acceptor (1.6.2)-NADPH-cytochrome P450 reductase (1.6.2.4)] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-General methods for enhancing the expression] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for fungi-for yeasts",22479] 14990,167138] 109502,pyhtcdj9gb43jf3pbj6in73l3] xhbggsz9q7da4x98wwcm5c99g,3e652e4691792b59c38e944dde008ce0,3,Drgs&Med,31,Drugs,29415,266148,"The present invention relates to a recombinant non-yeast DNA, which encodes a protein of interest, wherein an unmodified DNA corresponding to the recombinant non-yeast DNA contains a region having a high content of codons that are poorly suited to yeasts, wherein a number of the codons that are poorly suited to yeasts are replaced in said region of the recombinant non-yeast DNA with synonymous codons coding for the same amino acid that are well-suited to yeasts, and wherein the number of replaced codons is sufficient to permit expression in yeasts. The present invention also relates to DNA sequences which originate from dicotyledonous or monocotyledonous plants, and in particular plants of the graminae family which are selected from among wheat, barley, oats, rice, maize, sorghum and cane sugar, as well as to vectors and transformed yeasts which contain the DNA sequences of the invention.. Recording of DNA sequences to enable them to be expressed in yeasts, and the transformed yeasts obtained",2000,,,,wheat,wheat,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/6787337,train,0,known,,,41
wheat,6787337,"The present invention relates to a recombinant non-yeast DNA, which encodes a protein of interest, wherein an unmodified DNA corresponding to the recombinant non-yeast DNA contains a region having a high content of codons that are poorly suited to yeasts, wherein a number of the codons that are poorly suited to yeasts are replaced in said region of the recombinant non-yeast DNA with synonymous codons coding for the same amino acid that are well-suited to yeasts, and wherein the number of replaced codons is sufficient to permit expression in yeasts. The present invention also relates to DNA sequences which originate from dicotyledonous or monocotyledonous plants, and in particular plants of the graminae family which are selected from among wheat, barley, oats, rice, maize, sorghum and cane sugar, as well as to vectors and transformed yeasts which contain the DNA sequences of the invention.",2004-09-07,"Recording of DNA sequences to enable them to be expressed in yeasts, and the transformed yeasts obtained",utility,2004,Aventis CropScience S.A.,09713794,09/713794,NA,NA,NA,FR] NA,1.2129] NA,49.2717] NA,Val-de-Reuil] NA,44] NA,NA,NA,inventional,Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",C12N,NA,C12N9/0042] C12N15/67] C12N15/81,"Enzymes; Proenzymes; Compositions thereof ; Processes for preparing, activating, inhibiting, separating or purifying enzymes -Oxidoreductases (1.)-acting on nitrogen containing compounds as donors (1.4, 1.5, 1.6, 1.7)-acting on NADH or NADPH (1.6)-with a heme protein as acceptor (1.6.2)-NADPH-cytochrome P450 reductase (1.6.2.4)] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-General methods for enhancing the expression] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for fungi-for yeasts",22479] 14990,167138] 109502,pyhtcdj9gb43jf3pbj6in73l3] xhbggsz9q7da4x98wwcm5c99g,3e652e4691792b59c38e944dde008ce0,3,Drgs&Med,31,Drugs,29415,266148,"The present invention relates to a recombinant non-yeast DNA, which encodes a protein of interest, wherein an unmodified DNA corresponding to the recombinant non-yeast DNA contains a region having a high content of codons that are poorly suited to yeasts, wherein a number of the codons that are poorly suited to yeasts are replaced in said region of the recombinant non-yeast DNA with synonymous codons coding for the same amino acid that are well-suited to yeasts, and wherein the number of replaced codons is sufficient to permit expression in yeasts. The present invention also relates to DNA sequences which originate from dicotyledonous or monocotyledonous plants, and in particular plants of the graminae family which are selected from among wheat, barley, oats, rice, maize, sorghum and cane sugar, as well as to vectors and transformed yeasts which contain the DNA sequences of the invention.. Recording of DNA sequences to enable them to be expressed in yeasts, and the transformed yeasts obtained",2000,,,,wheat,wheat,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/6787337,train,0,known,,,41
wheat,6787337,"The present invention relates to a recombinant non-yeast DNA, which encodes a protein of interest, wherein an unmodified DNA corresponding to the recombinant non-yeast DNA contains a region having a high content of codons that are poorly suited to yeasts, wherein a number of the codons that are poorly suited to yeasts are replaced in said region of the recombinant non-yeast DNA with synonymous codons coding for the same amino acid that are well-suited to yeasts, and wherein the number of replaced codons is sufficient to permit expression in yeasts. The present invention also relates to DNA sequences which originate from dicotyledonous or monocotyledonous plants, and in particular plants of the graminae family which are selected from among wheat, barley, oats, rice, maize, sorghum and cane sugar, as well as to vectors and transformed yeasts which contain the DNA sequences of the invention.",2004-09-07,"Recording of DNA sequences to enable them to be expressed in yeasts, and the transformed yeasts obtained",utility,2004,Aventis CropScience S.A.,09713794,09/713794,NA,NA,NA,FR] NA,1.2129] NA,49.2717] NA,Val-de-Reuil] NA,44] NA,NA,NA,inventional,Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",C12N,NA,C12N9/0042] C12N15/67] C12N15/81,"Enzymes; Proenzymes; Compositions thereof ; Processes for preparing, activating, inhibiting, separating or purifying enzymes -Oxidoreductases (1.)-acting on nitrogen containing compounds as donors (1.4, 1.5, 1.6, 1.7)-acting on NADH or NADPH (1.6)-with a heme protein as acceptor (1.6.2)-NADPH-cytochrome P450 reductase (1.6.2.4)] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-General methods for enhancing the expression] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for fungi-for yeasts",22479] 14990,167138] 109502,pyhtcdj9gb43jf3pbj6in73l3] xhbggsz9q7da4x98wwcm5c99g,3e652e4691792b59c38e944dde008ce0,3,Drgs&Med,31,Drugs,29415,266148,"The present invention relates to a recombinant non-yeast DNA, which encodes a protein of interest, wherein an unmodified DNA corresponding to the recombinant non-yeast DNA contains a region having a high content of codons that are poorly suited to yeasts, wherein a number of the codons that are poorly suited to yeasts are replaced in said region of the recombinant non-yeast DNA with synonymous codons coding for the same amino acid that are well-suited to yeasts, and wherein the number of replaced codons is sufficient to permit expression in yeasts. The present invention also relates to DNA sequences which originate from dicotyledonous or monocotyledonous plants, and in particular plants of the graminae family which are selected from among wheat, barley, oats, rice, maize, sorghum and cane sugar, as well as to vectors and transformed yeasts which contain the DNA sequences of the invention.. Recording of DNA sequences to enable them to be expressed in yeasts, and the transformed yeasts obtained",2000,,,,wheat,wheat,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/6787337,test,0,known,1.6993119061226e-05,0,41
carrot,6787685,"An inbred carrot line, designated S-D813B, is disclosed. The invention relates to the seeds of inbred carrot line S-D813B, to the plants of inbred carrot line S-D813B and to methods for producing a carrot plant, either inbred or hybrid, by crossing the inbred line S-D813B with itself or another carrot line. The invention further relates to methods for producing a carrot plant containing in its genetic material one or more transgenes and to the transgenic plants produced by that method and to methods for producing other inbred carrot lines derived from the inbred S-D813B.",2004-09-07,Inbred carrot line S-D813B,utility,2004,"Seminis Vegetable Seeds, Inc.",10338766,10/338766,NA,06] NA,06113] NA,US] NA,-121.773] NA,38.6786] NA,Woodland] NA,821] NA,NA] 8217229] 9173355,NA] Carrot hybrid 07100375] Carrots having increased lycopene content,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,NA] 0,A01H6/068,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Apiaceae, e.g. celery or carrot-Daucus carota [carrot]",23008] 1132,149455] 18044,a49xxkuqgmjvc66d7h137loky] o5zaa70qinu7y6wphk6rabq6s,a50cc2f35e279464a83e3f02ddd60bba,3,Drgs&Med,33,Genetics,1692,14925,"An inbred carrot line, designated S-D813B, is disclosed. The invention relates to the seeds of inbred carrot line S-D813B, to the plants of inbred carrot line S-D813B and to methods for producing a carrot plant, either inbred or hybrid, by crossing the inbred line S-D813B with itself or another carrot line. The invention further relates to methods for producing a carrot plant containing in its genetic material one or more transgenes and to the transgenic plants produced by that method and to methods for producing other inbred carrot lines derived from the inbred S-D813B.. Inbred carrot line S-D813B",2000,,,,carrot,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/6787685,test,1,known,0.998364448547363,1,41
canola,6787686,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.",2004-09-07,Brassica juncea lines bearing endogenous edible oils,utility,2004,"HER MAJESTY THE QUEEN IN RIGHT OF CANADA, AS REPRESENTED BY THE MINISTER OF NATURAL RESOURCES",09977771,09/977771,NA,NA,NA,CA] NA,-75.6901] NA,45.4211] NA,Ottawa] NA,620] NA,10709079] 7605301] 8304610] 9161502] 9185861] 9334483] 9695434] NA,Brassica plants yielding oils with a low total saturated fatty acid content] Plant FAD2 coding sequence balancing for fatty acid profiling in edible oils] Brassica juncea lines with high oleic acid profile in seed oil] Brassica juncea lines with a canola fatty acid profile] Brassica plants yielding oils with a low alpha linolenic acid content] Brassica plants with mutant FATA2 alleles yielding oils with a low total saturated fatty acid content] NA,inventional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Foods or foodstuffs; treatment thereof, not covered by other classes","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Edible oils or fats, e.g. margarines, shortenings, cooking oils",A01H] A23D,1] 0] NA,A01H5/10] A23D9/00,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Other edible oils or fats, e.g. shortenings, cooking oils",23008] 11998] 1132] 757,149455] 51331] 18044] 3301,rubyagna643lxf689noe64wg7,3f7c0664fef059b1104feefb8bcf7b6e,3,Drgs&Med,33,Genetics,1692,14925,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.. Brassica juncea lines bearing endogenous edible oils",2000,,,,canola,canola,oilseed,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/6787686,train,0,known,,,41
canola,6787686,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.",2004-09-07,Brassica juncea lines bearing endogenous edible oils,utility,2004,"HER MAJESTY THE QUEEN IN RIGHT OF CANADA, AS REPRESENTED BY THE MINISTER OF NATURAL RESOURCES",09977771,09/977771,NA,NA,NA,CA] NA,-75.6901] NA,45.4211] NA,Ottawa] NA,620] NA,10709079] 7605301] 8304610] 9161502] 9185861] 9334483] 9695434] NA,Brassica plants yielding oils with a low total saturated fatty acid content] Plant FAD2 coding sequence balancing for fatty acid profiling in edible oils] Brassica juncea lines with high oleic acid profile in seed oil] Brassica juncea lines with a canola fatty acid profile] Brassica plants yielding oils with a low alpha linolenic acid content] Brassica plants with mutant FATA2 alleles yielding oils with a low total saturated fatty acid content] NA,inventional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Foods or foodstuffs; treatment thereof, not covered by other classes","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Edible oils or fats, e.g. margarines, shortenings, cooking oils",A01H] A23D,1] 0] NA,A01H5/10] A23D9/00,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Other edible oils or fats, e.g. shortenings, cooking oils",23008] 11998] 1132] 757,149455] 51331] 18044] 3301,rubyagna643lxf689noe64wg7,3f7c0664fef059b1104feefb8bcf7b6e,3,Drgs&Med,33,Genetics,1692,14925,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.. Brassica juncea lines bearing endogenous edible oils",2000,,,,canola,canola,oilseed,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/6787686,train,0,known,,,41
canola,6787686,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.",2004-09-07,Brassica juncea lines bearing endogenous edible oils,utility,2004,"HER MAJESTY THE QUEEN IN RIGHT OF CANADA, AS REPRESENTED BY THE MINISTER OF NATURAL RESOURCES",09977771,09/977771,NA,NA,NA,CA] NA,-75.6901] NA,45.4211] NA,Ottawa] NA,620] NA,10709079] 7605301] 8304610] 9161502] 9185861] 9334483] 9695434] NA,Brassica plants yielding oils with a low total saturated fatty acid content] Plant FAD2 coding sequence balancing for fatty acid profiling in edible oils] Brassica juncea lines with high oleic acid profile in seed oil] Brassica juncea lines with a canola fatty acid profile] Brassica plants yielding oils with a low alpha linolenic acid content] Brassica plants with mutant FATA2 alleles yielding oils with a low total saturated fatty acid content] NA,inventional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Foods or foodstuffs; treatment thereof, not covered by other classes","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Edible oils or fats, e.g. margarines, shortenings, cooking oils",A01H] A23D,1] 0] NA,A01H5/10] A23D9/00,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Other edible oils or fats, e.g. shortenings, cooking oils",23008] 11998] 1132] 757,149455] 51331] 18044] 3301,rubyagna643lxf689noe64wg7,3f7c0664fef059b1104feefb8bcf7b6e,3,Drgs&Med,33,Genetics,1692,14925,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.. Brassica juncea lines bearing endogenous edible oils",2000,,,,canola,canola,oilseed,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/6787686,train,0,known,,,41
canola,6787686,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.",2004-09-07,Brassica juncea lines bearing endogenous edible oils,utility,2004,"HER MAJESTY THE QUEEN IN RIGHT OF CANADA, AS REPRESENTED BY THE MINISTER OF NATURAL RESOURCES",09977771,09/977771,NA,NA,NA,CA] NA,-75.6901] NA,45.4211] NA,Ottawa] NA,620] NA,10709079] 7605301] 8304610] 9161502] 9185861] 9334483] 9695434] NA,Brassica plants yielding oils with a low total saturated fatty acid content] Plant FAD2 coding sequence balancing for fatty acid profiling in edible oils] Brassica juncea lines with high oleic acid profile in seed oil] Brassica juncea lines with a canola fatty acid profile] Brassica plants yielding oils with a low alpha linolenic acid content] Brassica plants with mutant FATA2 alleles yielding oils with a low total saturated fatty acid content] NA,inventional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Foods or foodstuffs; treatment thereof, not covered by other classes","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Edible oils or fats, e.g. margarines, shortenings, cooking oils",A01H] A23D,1] 0] NA,A01H5/10] A23D9/00,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Other edible oils or fats, e.g. shortenings, cooking oils",23008] 11998] 1132] 757,149455] 51331] 18044] 3301,rubyagna643lxf689noe64wg7,3f7c0664fef059b1104feefb8bcf7b6e,3,Drgs&Med,33,Genetics,1692,14925,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.. Brassica juncea lines bearing endogenous edible oils",2000,,,,canola,canola,oilseed,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/6787686,test,0,known,0.000322096690069884,0,41
canola,6787686,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.",2004-09-07,Brassica juncea lines bearing endogenous edible oils,utility,2004,Saskatchenwan Wheat Pool,09977771,09/977771,NA,NA,NA,CA] NA,-105.29] NA,55.1005] NA,La Ronge] NA,3] NA,10709079] 7605301] 8304610] 9161502] 9185861] 9334483] 9695434] NA,Brassica plants yielding oils with a low total saturated fatty acid content] Plant FAD2 coding sequence balancing for fatty acid profiling in edible oils] Brassica juncea lines with high oleic acid profile in seed oil] Brassica juncea lines with a canola fatty acid profile] Brassica plants yielding oils with a low alpha linolenic acid content] Brassica plants with mutant FATA2 alleles yielding oils with a low total saturated fatty acid content] NA,inventional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Foods or foodstuffs; treatment thereof, not covered by other classes","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Edible oils or fats, e.g. margarines, shortenings, cooking oils",A01H] A23D,1] 0] NA,A01H5/10] A23D9/00,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Other edible oils or fats, e.g. shortenings, cooking oils",23008] 11998] 1132] 757,149455] 51331] 18044] 3301,rubyagna643lxf689noe64wg7,3f7c0664fef059b1104feefb8bcf7b6e,3,Drgs&Med,33,Genetics,1692,14925,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.. Brassica juncea lines bearing endogenous edible oils",2000,,,,canola,canola,oilseed,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/6787686,train,0,known,,,41
canola,6787686,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.",2004-09-07,Brassica juncea lines bearing endogenous edible oils,utility,2004,Saskatchenwan Wheat Pool,09977771,09/977771,NA,NA,NA,CA] NA,-105.29] NA,55.1005] NA,La Ronge] NA,3] NA,10709079] 7605301] 8304610] 9161502] 9185861] 9334483] 9695434] NA,Brassica plants yielding oils with a low total saturated fatty acid content] Plant FAD2 coding sequence balancing for fatty acid profiling in edible oils] Brassica juncea lines with high oleic acid profile in seed oil] Brassica juncea lines with a canola fatty acid profile] Brassica plants yielding oils with a low alpha linolenic acid content] Brassica plants with mutant FATA2 alleles yielding oils with a low total saturated fatty acid content] NA,inventional,"Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Foods or foodstuffs; treatment thereof, not covered by other classes","New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Edible oils or fats, e.g. margarines, shortenings, cooking oils",A01H] A23D,1] 0] NA,A01H5/10] A23D9/00,"Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Other edible oils or fats, e.g. shortenings, cooking oils",23008] 11998] 1132] 757,149455] 51331] 18044] 3301,rubyagna643lxf689noe64wg7,3f7c0664fef059b1104feefb8bcf7b6e,3,Drgs&Med,33,Genetics,1692,14925,"Novel lines of Brassica juncea yield an edible oil that has properties similar to canola oil. More specifically, the oil has an oleic acid content of at least 55% by weight, a linoleic acid content of less than 25% by weight, a linolenic acid content of less than 14% by weight, a erucic acid content of less than 1% by weight, a palmitic acid content of less than 6% by weight, a stearic acid content of less than 2.5% by weight, and a total saturated acid content of less than 7.1% by weight. The novel lines of B. juncea plant have a lineage that includes both lines J90-3450 and J90-4316, these being known lines of B. juncea, and may be formed by conventional cross fertilization or other means. The novel lines can be grown in harsher environments than conventional canola species and are high-yielding and disease-resistant.. Brassica juncea lines bearing endogenous edible oils",2000,,,,canola,canola,oilseed,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/6787686,train,0,known,,,41
