crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
COTTON,200200111,,,,PVP,2005,"O & A Enterprises, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP 340. OA-340. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200111.pdf,,,,,,18
KENTUCKY BLUEGRASS,200200112,,,,PVP,2005,"Turf Merchants, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boutique. A96-328. KENTUCKY BLUEGRASS,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200112.pdf,,,,,,18
LETTUCE,200200113,,,,PVP,2006,Syngenta Crop Protection AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gorilla. NA. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200113.pdf,,,,,,18
"CORN, FIELD",200200114,,,,PVP,2004,"Pioneer Hi-Bred International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH0GC. NA. CORN, FIELD",2000,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200114.pdf,,,,,,18
"PEA, FIELD",200200115,,,,PVP,2002,Svalof Weibull AB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trilogy. XP 8590473. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200115.pdf,,,,,,18
"PEA, FIELD",200200117,,,,PVP,2003,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SW Circus. SW 975504. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200117.pdf,,,,,,18
COTTON,200200118,,,,PVP,2005,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PM 2167 RR. PMX 126514RR €DPX 00V05R. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200118.pdf,,,,,,18
COTTON,200200119,,,,PVP,2005,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PM 2344 BG/RR. PMX 413340BR €DPX 99V05BR. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200119.pdf,,,,,,18
COTTON,200200120,,,,PVP,2005,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PM 2266 RR. PMX 126661 RR €DPX 00V06R. COTTON,2010,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200120.pdf,,,,,,18
POTATO,200200121,,,,PVP,2008,Cornell University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcy. NY112 = P7-19. POTATO,2010,,,,potato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200121.pdf,,,,,,18
CHICKPEA,200200123,,,,PVP,2011,The United States Government as represented by the Secretary of Agriculture and Washington State University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sierra. CA9783152. CHICKPEA,2010,,,,chickpea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200123.pdf,,,,,,18
"CORN, FIELD",200200124,,,,PVP,2004,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LH247. Ex 5287. CORN, FIELD",2000,,,,corn,corn,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200124.pdf,,,,,,18
POTATO,200200125,,,,PVP,2008,"Frito-Lay North America, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL 1909. 1992 37.2. POTATO,2010,,,,potato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200125.pdf,,,,,,18
POTATO,200200126,,,,PVP,2008,"Frito-Lay North America, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL 1922. 1989 84.13. POTATO,2010,,,,potato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200126.pdf,,,,,,18
POTATO,200200127,,,,PVP,2008,"Frito-Lay North America, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL 2006. 1995 191.2. POTATO,2010,,,,potato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200127.pdf,,,,,,18
"PEA, FIELD",200200128,,,,PVP,2002,"W. Brotherton Seed Co, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nikki. NA. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200128.pdf,,,,,,18
"WHEAT, COMMON",200200129,,,,PVP,2002,Washington State University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tara 2002. WA007824. WHEAT, COMMON",2000,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200129.pdf,,,,,,18
"WHEAT, COMMON",200200130,,,,PVP,2002,Washington State University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon. WA007899. WHEAT, COMMON",2000,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200130.pdf,,,,,,18
LETTUCE,200200132,,,,PVP,2005,"American Takii, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dallas. LETTUCE D. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200132.pdf,,,,,,18
"WHEAT, COMMON",200200133,,,,PVP,2002,Kansas Agricultural Experiment Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2145. KS97PO630-4-5. WHEAT, COMMON",2000,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200133.pdf,,,,,,18
"WHEAT, COMMON",200200134,,,,PVP,2002,Syngenta Participations AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coker 9152. BL940582. WHEAT, COMMON",2000,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200134.pdf,,,,,,18
"WHEAT, COMMON",200200135,,,,PVP,2002,Syngenta Participations AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coker 9184. BL940812. WHEAT, COMMON",2000,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200135.pdf,,,,,,18
KENTUCKY BLUEGRASS,200200136,,,,PVP,2004,"Rutgers, The State University of New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royale. A97-1336. KENTUCKY BLUEGRASS,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200136.pdf,,,,,,18
KENTUCKY BLUEGRASS,200200137,,,,PVP,2004,"Pennington Seed, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monte Carlo. A96-402. KENTUCKY BLUEGRASS,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200137.pdf,,,,,,18
SOYBEAN,200200138,,,,PVP,2002,Syngenta Participations AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S18-N5. J604217,  X118. SOYBEAN",2000,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200138.pdf,,,,,,18
SOYBEAN,200200139,,,,PVP,2003,Syngenta Participations AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S25-D3. X125. SOYBEAN,2000,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200139.pdf,,,,,,18
KENTUCKY BLUEGRASS,200200140,,,,PVP,2004,"Rutgers, The State University of New Jersey - Cook College",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bedazzled. A97-1400. KENTUCKY BLUEGRASS,2000,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200140.pdf,,,,,,18
FESCUE,200200141,,,,PVP,2005,"Novel AG, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biltmore. MI-3. FESCUE,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200141.pdf,,,,,,18
KENTUCKY BLUEGRASS,200200142,,,,PVP,2005,"Novel AG, Inc. & Rutgers, the State University of New Jersey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lakeshore. A93-200. KENTUCKY BLUEGRASS,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200142.pdf,,,,,,18
"PEA, FIELD",200200143,,,,PVP,2002,"ProGene Plant Research, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hero. 8612-2g. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200143.pdf,,,,,,18
"PEA, FIELD",200200144,,,,PVP,2002,"ProGene Plant Research, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Journey. 8687-1g. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200144.pdf,,,,,,18
"PEA, FIELD",200200145,,,,PVP,2002,The New Zealand Institute for Plant and Food Research Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cruiser. NZ 4L28. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200145.pdf,,,,,,18
"PEA, FIELD",200200146,,,,PVP,2002,The New Zealand Institute for Plant and Food Research Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ariel. NZ 4L25. PEA, FIELD",2000,,,,pea,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200146.pdf,,,,,,18
ORCHARDGRASS,200200147,,,,PVP,2007,University of Tennessee Research Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Persist. TN-OG-SYN2;  4/26/02. ORCHARDGRASS,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200200147.pdf,,,,,,18
