crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
"WHEAT, COMMON",200900001,,,,PVP,2009,Board of Supervisors of Louisiana State University and A&M College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LA95135. LA95135D54-2-3. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900001.pdf,,,,,,20
OAT,200900002,,,,PVP,2009,"Florida Foundation Seed Producers, Inc. and Board of Supervisors of Louisiana State University and A&M College",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Horizon 270. LA96006BSB-270-S2. OAT,2010,,,,oat,oat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900002.pdf,,,,,,20
LETTUCE,200900003,,,,PVP,2012,Syngenta Crop Protection AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Husky. PX 1551. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900003.pdf,,,,,,20
KENTUCKY BLUEGRASS,200900004,,,,PVP,2013,"Rutgers, the State University of New Jersey and Mountain View Seeds, Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Note. A01-349. KENTUCKY BLUEGRASS,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900004.pdf,,,,,,20
KENTUCKY BLUEGRASS,200900005,,,,PVP,2013,"Rutgers, the State University of New Jersey and Mountain View Seeds, Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Volt. A98-99. KENTUCKY BLUEGRASS,2010,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900005.pdf,,,,,,20
SWISS CHARD,200900006,,,,PVP,2013,"Takii & Company, Limited",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prima Rossa. T-538. SWISS CHARD,2010,,,,swiss chard,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900006.pdf,,,,,,20
LETTUCE,200900007,,,,PVP,2013,Harris Moran Seed Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windchill. NA. LETTUCE,2010,,,,lettuce,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900007.pdf,,,,,,20
"WHEAT, COMMON",200900008,,,,PVP,2009,Sunbeam Extract Co. LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sunburst. SE91-1492-4. WHEAT, COMMON",2010,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900008.pdf,,,,,,20
FIELD BEAN,200900009,,,,PVP,2009,NDSU Research Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ND-307. ND010307. FIELD BEAN,2010,,,,beanfield,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900009.pdf,,,,,,20
BARLEY,200900010,,,,PVP,2009,NDSU Research Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinnacle. ND21863-2. BARLEY,2010,,,,barley,barley,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900010.pdf,,,,,,20
SAFFLOWER,200900011,,,,PVP,2010,California Oils Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S-334. 6150. SAFFLOWER,2010,,,,safflower,safflower,oilseed,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/200900011.pdf,,,,,,20
