crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
wheat,10638702,"The invention relates to the wheat cultivar designated 01071766. Provided by the invention are the seeds, plants and derivatives of the wheat cultivar 01071766. Also provided by the invention are tissue cultures of the wheat cultivar 01071766 and the plants regenerated therefrom. Still further provided by the invention are methods for producing wheat plants by crossing the wheat cultivar 01071766 with itself or another wheat cultivar and plants produced by such methods.",2020-05-05,Wheat cultivar 01071766,utility,2020,Monsanto Technology LLC,16232450,16/232450,2018/20180014492] NA,29] NA,29189] NA,US] NA,-90.5643] NA,38.662] NA,Chesterfield] NA,6136] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,0] 1] NA,A01H6/4678] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Triticum sp. [wheat]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,5bs93gviuofpqxkyovpls9sup,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"The invention relates to the wheat cultivar designated 01071766. Provided by the invention are the seeds, plants and derivatives of the wheat cultivar 01071766. Also provided by the invention are tissue cultures of the wheat cultivar 01071766 and the plants regenerated therefrom. Still further provided by the invention are methods for producing wheat plants by crossing the wheat cultivar 01071766 with itself or another wheat cultivar and plants produced by such methods.. Wheat cultivar 01071766",2020,,,,wheat,wheat,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/10638702,train,1,known,,,12
wheat,10638703,"The invention relates to the wheat cultivar designated 01077014. Provided by the invention are the seeds, plants and derivatives of the wheat cultivar 01077014. Also provided by the invention are tissue cultures of the wheat cultivar 01077014 and the plants regenerated therefrom. Still further provided by the invention are methods for producing wheat plants by crossing the wheat cultivar 01077014 with itself or another wheat cultivar and plants produced by such methods.",2020-05-05,Wheat cultivar 01077014,utility,2020,Monsanto Technology LLC,16232461,16/232461,NA,29] NA,29189] NA,US] NA,-90.5643] NA,38.662] NA,Chesterfield] NA,6136] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,0] 1] NA,A01H6/4678] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Triticum sp. [wheat]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,bk3uo0vcvkap2ev2bdre7bi4t,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"The invention relates to the wheat cultivar designated 01077014. Provided by the invention are the seeds, plants and derivatives of the wheat cultivar 01077014. Also provided by the invention are tissue cultures of the wheat cultivar 01077014 and the plants regenerated therefrom. Still further provided by the invention are methods for producing wheat plants by crossing the wheat cultivar 01077014 with itself or another wheat cultivar and plants produced by such methods.. Wheat cultivar 01077014",2020,,,,wheat,wheat,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/10638703,train,1,known,,,12
corn,10638704,"According to the invention, there is provided seed and plants of the corn variety designated CV679573. The invention thus relates to the plants, seeds and tissue cultures of the variety CV679573, and to methods for producing a corn plant produced by crossing a corn plant of variety CV679573 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV679573 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV679573.",2020-05-05,Plants and seeds of corn variety CV679573,utility,2020,Monsanto Technology LLC,15990357,15/990357,NA,29] NA,29189] NA,US] NA,-90.5643] NA,38.662] NA,Chesterfield] NA,6136] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,NA,A01H6/4684] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,efjrvtvrq2ppaektfyempaj6b,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"According to the invention, there is provided seed and plants of the corn variety designated CV679573. The invention thus relates to the plants, seeds and tissue cultures of the variety CV679573, and to methods for producing a corn plant produced by crossing a corn plant of variety CV679573 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV679573 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV679573.. Plants and seeds of corn variety CV679573",2020,,,,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/10638704,train,1,known,,,12
corn,10638705,"According to the invention, there is provided seed and plants of the corn variety designated CV602186. The invention thus relates to the plants, seeds and tissue cultures of the variety CV602186, and to methods for producing a corn plant produced by crossing a corn plant of variety CV602186 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV602186 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV602186.",2020-05-05,Plants and seeds of corn variety CV602186,utility,2020,Monsanto Technology LLC,15991238,15/991238,NA,29] NA,29189] NA,US] NA,-90.5643] NA,38.662] NA,Chesterfield] NA,6136] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,NA,A01H6/4684] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,ligpn7rbnfny5ail08k210r67,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"According to the invention, there is provided seed and plants of the corn variety designated CV602186. The invention thus relates to the plants, seeds and tissue cultures of the variety CV602186, and to methods for producing a corn plant produced by crossing a corn plant of variety CV602186 with itself or with another corn plant, such as a plant of another variety. The invention further relates to corn seeds and plants produced by crossing plants of variety CV602186 with plants of another variety, such as another inbred line. The invention further relates to the inbred and hybrid genetic complements of plants of variety CV602186.. Plants and seeds of corn variety CV602186",2020,,,,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/10638705,train,1,known,,,12
corn,10638706,"The invention provides seed and plants of the hybrid corn variety designated 61729545. The invention thus relates to the plants, seeds and tissue cultures of the variety 61729545, and to methods for producing a corn plant produced by crossing a corn plant of variety 61729545 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety 61729545.",2020-05-05,Hybrid corn variety 6179545,utility,2020,"AGRIGENETICS, INC.",15995232,15/995232,NA,18] NA,18097] NA,US] NA,-86.1583] NA,39.7683] NA,Indianapolis] NA,563] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,NA,A01H6/4684] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,a4ocacc8zuq0wauz691odd75m,NA,NA,NA,NA,NA,NA,NA,"The invention provides seed and plants of the hybrid corn variety designated 61729545. The invention thus relates to the plants, seeds and tissue cultures of the variety 61729545, and to methods for producing a corn plant produced by crossing a corn plant of variety 61729545 with itself or with another corn plant, such as a plant of another variety. The invention further relates to genetic complements of plants of variety 61729545.. Hybrid corn variety 6179545",2020,,,,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/10638706,train,1,known,,,12
soybean,10638707,"The invention relates to the soybean variety designated 01067639. Provided by the invention are the seeds, plants and derivatives of the soybean variety 01067639. Also provided by the invention are tissue cultures of the soybean variety 01067639 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety 01067639 with itself or another soybean variety and plants produced by such methods.",2020-05-05,Soybean variety 01067639,utility,2020,Monsanto Technology LLC,16110882,16/110882,NA,29] NA,29189] NA,US] NA,-90.5643] NA,38.662] NA,Chesterfield] NA,6136] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",A01H] C12N,NA,A01H6/542] A01H5/10] C12N15/8274] C12N15/8275,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with agronomic (input) traits, e.g. crop yield-for stress resistance, e.g. heavy metal resistance-for herbicide resistance] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with agronomic (input) traits, e.g. crop yield-for stress resistance, e.g. heavy metal resistance-for herbicide resistance-Glyphosate",23008] 22479] 1132] 14990,149455] 167138] 18044] 109502,ystswby8z88gvujrtgbig85mj,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"The invention relates to the soybean variety designated 01067639. Provided by the invention are the seeds, plants and derivatives of the soybean variety 01067639. Also provided by the invention are tissue cultures of the soybean variety 01067639 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety 01067639 with itself or another soybean variety and plants produced by such methods.. Soybean variety 01067639",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/10638707,train,1,known,,,12
soybean,10638708,"The invention relates to the soybean variety designated 01068325. Provided by the invention are the seeds, plants and derivatives of the soybean variety 01068325. Also provided by the invention are tissue cultures of the soybean variety 01068325 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety 01068325 with itself or another soybean variety and plants produced by such methods.",2020-05-05,Soybean variety 01068325,utility,2020,Monsanto Technology LLC,16111028,16/111028,NA,NA,NA,NA,NA,NA,NA,6136] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",A01H] C12N,NA,A01H6/542] A01H5/10] C12N15/8274] C12N15/8275,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with agronomic (input) traits, e.g. crop yield-for stress resistance, e.g. heavy metal resistance-for herbicide resistance] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with agronomic (input) traits, e.g. crop yield-for stress resistance, e.g. heavy metal resistance-for herbicide resistance-Glyphosate",23008] 22479] 1132] 14990,149455] 167138] 18044] 109502,doik4sih05eaubfs5nzxyjndg,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"The invention relates to the soybean variety designated 01068325. Provided by the invention are the seeds, plants and derivatives of the soybean variety 01068325. Also provided by the invention are tissue cultures of the soybean variety 01068325 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety 01068325 with itself or another soybean variety and plants produced by such methods.. Soybean variety 01068325",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/10638708,train,1,known,,,12
soybean,10638709,"The invention relates to the soybean variety designated 01068191. Provided by the invention are the seeds, plants and derivatives of the soybean variety 01068191. Also provided by the invention are tissue cultures of the soybean variety 01068191 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety 01068191 with itself or another soybean variety and plants produced by such methods.",2020-05-05,Soybean variety 01068191,utility,2020,Monsanto Technology LLC,16111626,16/111626,NA,29] NA,29189] NA,US] NA,-90.5643] NA,38.662] NA,Chesterfield] NA,6136] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing] Biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,"New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques] Microorganisms or enzymes; compositions thereof; propagating, preserving, or maintaining microorganisms; mutation or genetic engineering; culture media",A01H] C12N,NA,A01H6/542] A01H5/10] C12N15/8274] C12N15/8275,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with agronomic (input) traits, e.g. crop yield-for stress resistance, e.g. heavy metal resistance-for herbicide resistance] Mutation or genetic engineering; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification; Use of hosts therefor -Recombinant DNA-technology-Introduction of foreign genetic material using vectors; Vectors; Use of hosts therefor; Regulation of expression-Vectors or expression systems specially adapted for eukaryotic hosts-for plant cells ; , e.g. plant artificial chromosomes (PACs)-Phenotypically and genetically modified plants via recombinant DNA technology-with agronomic (input) traits, e.g. crop yield-for stress resistance, e.g. heavy metal resistance-for herbicide resistance-Glyphosate",23008] 22479] 1132] 14990,149455] 167138] 18044] 109502,s38c9wcbyfnfro6pnz9xzrrtx,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"The invention relates to the soybean variety designated 01068191. Provided by the invention are the seeds, plants and derivatives of the soybean variety 01068191. Also provided by the invention are tissue cultures of the soybean variety 01068191 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety 01068191 with itself or another soybean variety and plants produced by such methods.. Soybean variety 01068191",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/10638709,test,1,known,0.994015395641327,1,12
soybean,10638710,"The invention relates to the soybean variety designated 01068195. Provided by the invention are the seeds, plants and derivatives of the soybean variety 01068195. Also provided by the invention are tissue cultures of the soybean variety 01068195 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety 01068195 with itself or another soybean variety and plants produced by such methods.",2020-05-05,Soybean variety 01068195,utility,2020,Monsanto Technology LLC,16111677,16/111677,NA,29] NA,29189] NA,US] NA,-90.5643] NA,38.662] NA,Chesterfield] NA,6136] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,NA,A01H6/542] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,k7t8lzdjndmozpdq5ln3qdqmz,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"The invention relates to the soybean variety designated 01068195. Provided by the invention are the seeds, plants and derivatives of the soybean variety 01068195. Also provided by the invention are tissue cultures of the soybean variety 01068195 and the plants regenerated therefrom. Still further provided by the invention are methods for producing soybean plants by crossing the soybean variety 01068195 with itself or another soybean variety and plants produced by such methods.. Soybean variety 01068195",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/10638710,train,1,known,,,12
soybean,10638711,"A novel soybean variety, designated 5PRWH70 is provided. Also provided are the seeds of soybean variety 5PRWH70, cells from soybean variety 5PRWH70, plants of soybean 5PRWH70, and plant parts of soybean variety 5PRWH70. Methods provided include producing a soybean plant by crossing soybean variety 5PRWH70 with another soybean plant, methods for introgressing a transgenic trait, a mutant trait, and/or a native trait into soybean variety 5PRWH70, methods for producing other soybean varieties or plant parts derived from soybean variety 5PRWH70, and methods of characterizing soybean variety 5PRWH70. Soybean seed, cells, plants, germplasm, breeding lines, varieties, and plant parts produced by these methods and/or derived from soybean variety 5PRWH70 are further provided.",2020-05-05,Soybean variety 5PRWH70,utility,2020,"PIONEER HI-BRED INTERNATIONAL, INC.",16170245,16/170245,NA,19] NA,19127] NA,US] NA,-92.9123] NA,42.0443] NA,Marshalltown] NA,5594] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,NA,A01H6/542] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Leguminosae or Fabaceae, e.g. soybean, alfalfa or peanut-Glycine max [soybean]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,p592ky069x312ndjll244eqzx,NA,NA,NA,NA,NA,NA,NA,"A novel soybean variety, designated 5PRWH70 is provided. Also provided are the seeds of soybean variety 5PRWH70, cells from soybean variety 5PRWH70, plants of soybean 5PRWH70, and plant parts of soybean variety 5PRWH70. Methods provided include producing a soybean plant by crossing soybean variety 5PRWH70 with another soybean plant, methods for introgressing a transgenic trait, a mutant trait, and/or a native trait into soybean variety 5PRWH70, methods for producing other soybean varieties or plant parts derived from soybean variety 5PRWH70, and methods of characterizing soybean variety 5PRWH70. Soybean seed, cells, plants, germplasm, breeding lines, varieties, and plant parts produced by these methods and/or derived from soybean variety 5PRWH70 are further provided.. Soybean variety 5PRWH70",2020,,,,soybean,soy,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/10638711,train,1,known,,,12
