crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
corn,8481825,"The present invention provides an inbred corn line designated NPFX6896, methods for producing a corn plant by crossing plants of the inbred line NPFX6896 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPFX6896, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPFX6896, and plants produced according to these methods.",2013-07-09,Variety corn line NPFA6896,utility,2013,Syngenta Participations AG,12932330,,,,,CH,7.59025,47.5545,Basel,1625,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,0,A01H6/4684,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]",21598,145170,wtq3qd4bkv6nkfhxzumvi3r5a,d30a89c1025c0f24e2ec3342792d4c0c,3,Drgs&Med,33,Genetics,1649,14925,"The present invention provides an inbred corn line designated NPFX6896, methods for producing a corn plant by crossing plants of the inbred line NPFX6896 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPFX6896, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPFX6896, and plants produced according to these methods.. Variety corn line NPFA6896",2010,Syngenta,4927,738793,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8481825,test,1,known,0.899143040180206,1,55
corn,8481826,"The present invention provides an inbred corn line designated NPNA0001, methods for producing a corn plant by crossing plants of the inbred line NPNA0001 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPNA0001, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPNA0001, and plants produced according to these methods.",2013-07-09,Variety corn line NPNA0001,utility,2013,SYNGENTA PARTICIPATIONS AG,12932361,12/932361,NA,NA,NA,CH] NA,7.58783] NA,47.5581] NA,Basel] NA,1694] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,NA,A01H6/4684] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,2qmfr4kkjbmtpbri3jpqej2p0] yaf4kkd2pdjqkyowiiy649jm8,d30a89c1025c0f24e2ec3342792d4c0c,3,Drgs&Med,33,Genetics,1692,14925,"The present invention provides an inbred corn line designated NPNA0001, methods for producing a corn plant by crossing plants of the inbred line NPNA0001 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPNA0001, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPNA0001, and plants produced according to these methods.. Variety corn line NPNA0001",2010,,,,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8481826,train,1,known,,,55
corn,8481826,"The present invention provides an inbred corn line designated NPNA0001, methods for producing a corn plant by crossing plants of the inbred line NPNA0001 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPNA0001, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPNA0001, and plants produced according to these methods.",2013-07-09,Variety corn line NPNA0001,utility,2013,SYNGENTA PARTICIPATIONS AG,12932361,12/932361,NA,NA,NA,CH] NA,7.58783] NA,47.5581] NA,Basel] NA,1694] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,NA,A01H6/4684] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,2qmfr4kkjbmtpbri3jpqej2p0] yaf4kkd2pdjqkyowiiy649jm8,d30a89c1025c0f24e2ec3342792d4c0c,3,Drgs&Med,33,Genetics,1692,14925,"The present invention provides an inbred corn line designated NPNA0001, methods for producing a corn plant by crossing plants of the inbred line NPNA0001 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPNA0001, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPNA0001, and plants produced according to these methods.. Variety corn line NPNA0001",2010,,,,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8481826,train,1,known,,,55
corn,8481826,"The present invention provides an inbred corn line designated NPNA0001, methods for producing a corn plant by crossing plants of the inbred line NPNA0001 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPNA0001, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPNA0001, and plants produced according to these methods.",2013-07-09,Variety corn line NPNA0001,utility,2013,Syngenta Participations AG,12932361,,,,,CH,7.59025,47.5545,Basel,1625,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,0,A01H6/4684,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]",21598,145170,"2qmfr4kkjbmtpbri3jpqej2p0, yaf4kkd2pdjqkyowiiy649jm8",d30a89c1025c0f24e2ec3342792d4c0c,3,Drgs&Med,33,Genetics,1649,14925,"The present invention provides an inbred corn line designated NPNA0001, methods for producing a corn plant by crossing plants of the inbred line NPNA0001 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPNA0001, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPNA0001, and plants produced according to these methods.. Variety corn line NPNA0001",2010,Syngenta,4927,1096315,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8481826,train,1,known,,,55
corn,8481826,"The present invention provides an inbred corn line designated NPNA0001, methods for producing a corn plant by crossing plants of the inbred line NPNA0001 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPNA0001, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPNA0001, and plants produced according to these methods.",2013-07-09,Variety corn line NPNA0001,utility,2013,Syngenta Participations AG,12932361,,,,,CH,7.59025,47.5545,Basel,1625,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,0,A01H6/4684,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]",21598,145170,"2qmfr4kkjbmtpbri3jpqej2p0, yaf4kkd2pdjqkyowiiy649jm8",d30a89c1025c0f24e2ec3342792d4c0c,3,Drgs&Med,33,Genetics,1649,14925,"The present invention provides an inbred corn line designated NPNA0001, methods for producing a corn plant by crossing plants of the inbred line NPNA0001 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPNA0001, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPNA0001, and plants produced according to these methods.. Variety corn line NPNA0001",2010,Syngenta,4927,1096315,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8481826,train,1,known,,,55
corn,8481827,"The present invention provides an inbred corn line designated NPFX7789, methods for producing a corn plant by crossing plants of the inbred line NPFX7789 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPFX7789, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPFX7789, and plants produced according to these methods.",2013-07-09,Variety corn line NPFX7789,utility,2013,SYNGENTA PARTICIPATIONS AG,12932390,12/932390,NA,NA,NA,CH] NA,7.58783] NA,47.5581] NA,Basel] NA,1694] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,NA,A01H6/4684] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,j2vje6jl3lb692olfki4xm5yk] lleg03meoh7t8jycrpk6i14g7,d30a89c1025c0f24e2ec3342792d4c0c,3,Drgs&Med,33,Genetics,1692,14925,"The present invention provides an inbred corn line designated NPFX7789, methods for producing a corn plant by crossing plants of the inbred line NPFX7789 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPFX7789, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPFX7789, and plants produced according to these methods.. Variety corn line NPFX7789",2010,,,,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8481827,train,1,known,,,55
corn,8481827,"The present invention provides an inbred corn line designated NPFX7789, methods for producing a corn plant by crossing plants of the inbred line NPFX7789 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPFX7789, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPFX7789, and plants produced according to these methods.",2013-07-09,Variety corn line NPFX7789,utility,2013,SYNGENTA PARTICIPATIONS AG,12932390,12/932390,NA,NA,NA,CH] NA,7.58783] NA,47.5581] NA,Basel] NA,1694] NA,NA,NA,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,NA,A01H6/4684] A01H5/10,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]] Angiosperms, i.e. flowering plants, characterised by their plant parts; Angiosperms characterised otherwise than by their botanic taxonomy-Seeds",23008] 1132,149455] 18044,j2vje6jl3lb692olfki4xm5yk] lleg03meoh7t8jycrpk6i14g7,d30a89c1025c0f24e2ec3342792d4c0c,3,Drgs&Med,33,Genetics,1692,14925,"The present invention provides an inbred corn line designated NPFX7789, methods for producing a corn plant by crossing plants of the inbred line NPFX7789 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPFX7789, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPFX7789, and plants produced according to these methods.. Variety corn line NPFX7789",2010,,,,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8481827,train,1,known,,,55
corn,8481827,"The present invention provides an inbred corn line designated NPFX7789, methods for producing a corn plant by crossing plants of the inbred line NPFX7789 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPFX7789, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPFX7789, and plants produced according to these methods.",2013-07-09,Variety corn line NPFX7789,utility,2013,Syngenta Participations AG,12932390,,,,,CH,7.59025,47.5545,Basel,1625,11083155,Variety corn line IDJ6121,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,0,A01H6/4684,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]",21598,145170,"j2vje6jl3lb692olfki4xm5yk, lleg03meoh7t8jycrpk6i14g7",d30a89c1025c0f24e2ec3342792d4c0c,3,Drgs&Med,33,Genetics,1649,14925,"The present invention provides an inbred corn line designated NPFX7789, methods for producing a corn plant by crossing plants of the inbred line NPFX7789 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPFX7789, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPFX7789, and plants produced according to these methods.. Variety corn line NPFX7789",2010,Syngenta,4927,1018097,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8481827,train,1,known,,,55
corn,8481827,"The present invention provides an inbred corn line designated NPFX7789, methods for producing a corn plant by crossing plants of the inbred line NPFX7789 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPFX7789, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPFX7789, and plants produced according to these methods.",2013-07-09,Variety corn line NPFX7789,utility,2013,Syngenta Participations AG,12932390,,,,,CH,7.59025,47.5545,Basel,1625,11083155,Variety corn line IDJ6121,inventional,Agriculture; forestry; animal husbandry; hunting; trapping; fishing,New plants or ; non-transgenic;  processes for obtaining them; plant reproduction by tissue culture techniques,A01H,0,A01H6/4684,"Angiosperms, i.e. flowering plants, characterised by their botanic taxonomy-Gramineae or Poaceae, e.g. ryegrass, rice, wheat or maize-Zea mays [maize]",21598,145170,"j2vje6jl3lb692olfki4xm5yk, lleg03meoh7t8jycrpk6i14g7",d30a89c1025c0f24e2ec3342792d4c0c,3,Drgs&Med,33,Genetics,1649,14925,"The present invention provides an inbred corn line designated NPFX7789, methods for producing a corn plant by crossing plants of the inbred line NPFX7789 with plants of another corn plant. The invention further encompasses all parts of inbred corn line NPFX7789, including culturable cells. Additionally provided herein are methods for introducing transgenes into inbred corn line NPFX7789, and plants produced according to these methods.. Variety corn line NPFX7789",2010,Syngenta,4927,1018097,corn,corn,field_grain,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8481827,train,1,known,,,55
beef,8486472,"Antimicrobial formulations and solutions for food safety and quality applications are disclosed. Because some of these formulations and solutions contain a substantial concentration of salt, they are adaptable to a variety of food-processing applications, such as for chilling brine applications, disinfecting meat baths/rinses, beef injection brines, poultry chill tanks, brines used in cheese manufacture, as a wash to kill salmonella and other bacteria on hard-boiled eggs or egg shells, and as a wash to disinfect produce, which can become contaminated with salmonella and other pathogenic bacteria in the field. These uses of concentrated salt solutions that depress the freezing point of the solution provide a low temperature bath or shower in which food products can be cooled. One embodiment comprises between 25 ppm and 100,000 ppm surfactant and between 72% and 99.99% salt. This blend can then be dissolved in water to make a solution of between about 1% total solids by weight up to the saturation point, which can be used as an antimicrobial solution for food safety applications.",2013-07-16,Antimicrobial salt solutions for food safety applications,utility,2013,"CARGILL, INCORPORATED",12087560,12/087560,NA,27] NA,27053] NA,US] NA,-93.5119] NA,44.9708] NA,Wayzata] NA,749] NA,NA,NA,inventional] additional,"Foods or foodstuffs; treatment thereof, not covered by other classes] Technologies or applications for mitigation or adaptation against climate change","Preserving, e.g. by canning, meat, fish, eggs, fruit, vegetables, edible seeds; chemical ripening of fruit or vegetables; the preserved, ripened, or canned products] Foods, foodstuffs, or non-alcoholic beverages, not covered by subclasses a21d or a23b-a23j; their preparation or treatment, e.g. cooking, modification of nutritive qualities, physical treatment ; preservation of foods or foodstuffs, in general] Technologies for adaptation to climate change",A23B] A23L] Y02A,NA,A23B4/0235] A23B4/20] A23B4/24] A23L3/3463] A23L3/358] A23L13/72] Y02A40/90,"General methods for preserving meat, sausages, fish or fish products-Preserving by means of inorganic salts -by kitchen salt or mixtures thereof with inorganic or organic compounds-with organic compounds or biochemical products] General methods for preserving meat, sausages, fish or fish products-Preserving with chemicals not covered by groups A23B4/02 or A23B4/12-in the form of liquids or solids -Organic compounds; Microorganisms; Enzymes] General methods for preserving meat, sausages, fish or fish products-Preserving with chemicals not covered by groups A23B4/02 or A23B4/12-in the form of liquids or solids -Inorganic compounds] Preservation of foods or foodstuffs, in general, e.g. pasteurising, sterilising, specially adapted for foods or foodstuffs -by treatment with chemicals-in the form of liquids or solids-Organic compounds; Microorganisms; Enzymes] Preservation of foods or foodstuffs, in general, e.g. pasteurising, sterilising, specially adapted for foods or foodstuffs -by treatment with chemicals-in the form of liquids or solids-Inorganic compounds] Meat products; Meat meal; Preparation or treatment thereof-Tenderised or flavoured meat pieces, e.g. obtained by injecting solutions; Macerating solutions-using additives, e.g. injection solutions] Adaptation technologies in agriculture, forestry, livestock or agroalimentary production-in food processing or handling, e.g. food conservation",11998] 59216] 1725] 8075] 12999,51331] 515783] 4287] 31131] 49585,irhmt8npe8sz5vxjjadp2e3wj,NA,6,Others,61,"Agriculture,Husbandry,Food",14337,72728,"Antimicrobial formulations and solutions for food safety and quality applications are disclosed. Because some of these formulations and solutions contain a substantial concentration of salt, they are adaptable to a variety of food-processing applications, such as for chilling brine applications, disinfecting meat baths/rinses, beef injection brines, poultry chill tanks, brines used in cheese manufacture, as a wash to kill salmonella and other bacteria on hard-boiled eggs or egg shells, and as a wash to disinfect produce, which can become contaminated with salmonella and other pathogenic bacteria in the field. These uses of concentrated salt solutions that depress the freezing point of the solution provide a low temperature bath or shower in which food products can be cooled. One embodiment comprises between 25 ppm and 100,000 ppm surfactant and between 72% and 99.99% salt. This blend can then be dissolved in water to make a solution of between about 1% total solids by weight up to the saturation point, which can be used as an antimicrobial solution for food safety applications.. Antimicrobial salt solutions for food safety applications",2010,,,,,,,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/8486472,train,0,known,,,55
