crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
orange,PP19518,"The present invention relates to an interspecific tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and very productive tree. The variety is self-unfruitful and blooms during the mid season. The fruit matures under the ecological conditions described during early August, with first picking on Aug. 3, 2007, and will hang on the tree for about fifteen more days. The fruit is uniformly medium in size, mostly yellow in skin color, clingstone in type, globose to ovate in shape, orange yellow in flesh color, firm in texture, and excellent in flavor.",2008-12-02,Interspecific tree named ‘Yellowsweet II’,plant,2008,,11984893,11/984893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49nfwpivzapv83wf4c7nktsg0] 8ytnps9i5xkm93i445g408r82,NA,NA,NA,NA,NA,NA,NA,"The present invention relates to an interspecific tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and very productive tree. The variety is self-unfruitful and blooms during the mid season. The fruit matures under the ecological conditions described during early August, with first picking on Aug. 3, 2007, and will hang on the tree for about fifteen more days. The fruit is uniformly medium in size, mostly yellow in skin color, clingstone in type, globose to ovate in shape, orange yellow in flesh color, firm in texture, and excellent in flavor.. Interspecific tree named ‘Yellowsweet II’",2010,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP19518,predicted,0,unknown,0.488673716783524,0,77
apricot,PP19519,"The present invention relates to an interspecific tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and moderately productive tree. The variety produces a heavy bloom during the mid season with scant pollen and is self-unfruitful. The fruit matures under the ecological conditions described during early July, with first picking on Jul. 1, 2007. The fruit is uniformly small in size, nearly black in skin color, clingstone in type, globose in shape, a red and orange yellow two-tone in flesh color, firm and crisp in texture, and outstanding in flavor, having high sugar and a strong apricot presence.",2008-12-02,Interspecific tree named ‘Apriplum III’,plant,2008,,11984898,11/984898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oup1sxcqfewvnx282rwsgm2im,NA,NA,NA,NA,NA,NA,NA,"The present invention relates to an interspecific tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and moderately productive tree. The variety produces a heavy bloom during the mid season with scant pollen and is self-unfruitful. The fruit matures under the ecological conditions described during early July, with first picking on Jul. 1, 2007. The fruit is uniformly small in size, nearly black in skin color, clingstone in type, globose in shape, a red and orange yellow two-tone in flesh color, firm and crisp in texture, and outstanding in flavor, having high sugar and a strong apricot presence.. Interspecific tree named ‘Apriplum III’",2010,,,,apricot,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP19519,predicted,0,unknown,0.49042683839798,0,77
apricot,PP19519,"The present invention relates to an interspecific tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and moderately productive tree. The variety produces a heavy bloom during the mid season with scant pollen and is self-unfruitful. The fruit matures under the ecological conditions described during early July, with first picking on Jul. 1, 2007. The fruit is uniformly small in size, nearly black in skin color, clingstone in type, globose in shape, a red and orange yellow two-tone in flesh color, firm and crisp in texture, and outstanding in flavor, having high sugar and a strong apricot presence.",2008-12-02,Interspecific tree named ‘Apriplum III’,plant,2008,,11984898,11/984898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oup1sxcqfewvnx282rwsgm2im,NA,NA,NA,NA,NA,NA,NA,"The present invention relates to an interspecific tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and moderately productive tree. The variety produces a heavy bloom during the mid season with scant pollen and is self-unfruitful. The fruit matures under the ecological conditions described during early July, with first picking on Jul. 1, 2007. The fruit is uniformly small in size, nearly black in skin color, clingstone in type, globose in shape, a red and orange yellow two-tone in flesh color, firm and crisp in texture, and outstanding in flavor, having high sugar and a strong apricot presence.. Interspecific tree named ‘Apriplum III’",2010,,,,apricot,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP19519,predicted,0,unknown,0.49042683839798,0,77
orange,PP19519,"The present invention relates to an interspecific tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and moderately productive tree. The variety produces a heavy bloom during the mid season with scant pollen and is self-unfruitful. The fruit matures under the ecological conditions described during early July, with first picking on Jul. 1, 2007. The fruit is uniformly small in size, nearly black in skin color, clingstone in type, globose in shape, a red and orange yellow two-tone in flesh color, firm and crisp in texture, and outstanding in flavor, having high sugar and a strong apricot presence.",2008-12-02,Interspecific tree named ‘Apriplum III’,plant,2008,,11984898,11/984898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oup1sxcqfewvnx282rwsgm2im,NA,NA,NA,NA,NA,NA,NA,"The present invention relates to an interspecific tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and moderately productive tree. The variety produces a heavy bloom during the mid season with scant pollen and is self-unfruitful. The fruit matures under the ecological conditions described during early July, with first picking on Jul. 1, 2007. The fruit is uniformly small in size, nearly black in skin color, clingstone in type, globose in shape, a red and orange yellow two-tone in flesh color, firm and crisp in texture, and outstanding in flavor, having high sugar and a strong apricot presence.. Interspecific tree named ‘Apriplum III’",2010,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP19519,predicted,0,unknown,0.49042683839798,0,77
orange,PP19519,"The present invention relates to an interspecific tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and moderately productive tree. The variety produces a heavy bloom during the mid season with scant pollen and is self-unfruitful. The fruit matures under the ecological conditions described during early July, with first picking on Jul. 1, 2007. The fruit is uniformly small in size, nearly black in skin color, clingstone in type, globose in shape, a red and orange yellow two-tone in flesh color, firm and crisp in texture, and outstanding in flavor, having high sugar and a strong apricot presence.",2008-12-02,Interspecific tree named ‘Apriplum III’,plant,2008,,11984898,11/984898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oup1sxcqfewvnx282rwsgm2im,NA,NA,NA,NA,NA,NA,NA,"The present invention relates to an interspecific tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and moderately productive tree. The variety produces a heavy bloom during the mid season with scant pollen and is self-unfruitful. The fruit matures under the ecological conditions described during early July, with first picking on Jul. 1, 2007. The fruit is uniformly small in size, nearly black in skin color, clingstone in type, globose in shape, a red and orange yellow two-tone in flesh color, firm and crisp in texture, and outstanding in flavor, having high sugar and a strong apricot presence.. Interspecific tree named ‘Apriplum III’",2010,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP19519,predicted,0,unknown,0.49042683839798,0,77
orange,PP19526,"A new and distinct cultivar of Chrysocephalum named FLOCHRDEF, characterized by its grey-green foliage, orange inflorescence color, many flowering shoots per plant, many inflorescences held on long racemes, long flowering period, and its compact plant habit.",2008-12-02,Chrysocephalum plant named ‘FLOCHRDEF’,plant,2008,Floreta Intellectual Property Pty. Ltd.,11880705,11/880705,NA,NA,NA,AU] NA,133.297] NA,-27.3152] NA,Mintabie] NA,5] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8uh51s4ftnppac6clv68d75zh] i4wbhzx8xkskiun2rz3z21hy5,NA,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of Chrysocephalum named FLOCHRDEF, characterized by its grey-green foliage, orange inflorescence color, many flowering shoots per plant, many inflorescences held on long racemes, long flowering period, and its compact plant habit.. Chrysocephalum plant named ‘FLOCHRDEF’",2010,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP19526,predicted,0,unknown,0.493736475706101,0,77
orange,PP19527,"The present invention relates to an plum tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and very productive tree. Being self-unfruitful, the present variety requires cross pollination from a plum that blooms during the mid season. The present variety's abundance of blossoms and pollen entices strong bee activity to facilitate pollination. The fruit matures under the ecological conditions described during early September, with first picking on Sep. 2, 2007, and will hang on the tree for about fifteen more days. The fruit is uniformly medium in size, nearly black in skin color, clingstone in type, globose with a small point at the apex shape, orange yellow in flesh color, firm in texture, and very sweet in flavor.",2008-12-02,Plum tree named ‘Black Majesty’,plant,2008,,11984890,11/984890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4za0qzf36wwlggvomhmw9fbus] i015jg53abqx85fbmjxuvrvfh,NA,NA,NA,NA,NA,NA,NA,"The present invention relates to an plum tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and very productive tree. Being self-unfruitful, the present variety requires cross pollination from a plum that blooms during the mid season. The present variety's abundance of blossoms and pollen entices strong bee activity to facilitate pollination. The fruit matures under the ecological conditions described during early September, with first picking on Sep. 2, 2007, and will hang on the tree for about fifteen more days. The fruit is uniformly medium in size, nearly black in skin color, clingstone in type, globose with a small point at the apex shape, orange yellow in flesh color, firm in texture, and very sweet in flavor.. Plum tree named ‘Black Majesty’",2010,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP19527,predicted,0,unknown,0.491860330104828,0,77
orange,PP19527,"The present invention relates to an plum tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and very productive tree. Being self-unfruitful, the present variety requires cross pollination from a plum that blooms during the mid season. The present variety's abundance of blossoms and pollen entices strong bee activity to facilitate pollination. The fruit matures under the ecological conditions described during early September, with first picking on Sep. 2, 2007, and will hang on the tree for about fifteen more days. The fruit is uniformly medium in size, nearly black in skin color, clingstone in type, globose with a small point at the apex shape, orange yellow in flesh color, firm in texture, and very sweet in flavor.",2008-12-02,Plum tree named ‘Black Majesty’,plant,2008,,11984890,11/984890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4za0qzf36wwlggvomhmw9fbus] i015jg53abqx85fbmjxuvrvfh,NA,NA,NA,NA,NA,NA,NA,"The present invention relates to an plum tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and very productive tree. Being self-unfruitful, the present variety requires cross pollination from a plum that blooms during the mid season. The present variety's abundance of blossoms and pollen entices strong bee activity to facilitate pollination. The fruit matures under the ecological conditions described during early September, with first picking on Sep. 2, 2007, and will hang on the tree for about fifteen more days. The fruit is uniformly medium in size, nearly black in skin color, clingstone in type, globose with a small point at the apex shape, orange yellow in flesh color, firm in texture, and very sweet in flavor.. Plum tree named ‘Black Majesty’",2010,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP19527,predicted,0,unknown,0.491860330104828,0,77
plum,PP19527,"The present invention relates to an plum tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and very productive tree. Being self-unfruitful, the present variety requires cross pollination from a plum that blooms during the mid season. The present variety's abundance of blossoms and pollen entices strong bee activity to facilitate pollination. The fruit matures under the ecological conditions described during early September, with first picking on Sep. 2, 2007, and will hang on the tree for about fifteen more days. The fruit is uniformly medium in size, nearly black in skin color, clingstone in type, globose with a small point at the apex shape, orange yellow in flesh color, firm in texture, and very sweet in flavor.",2008-12-02,Plum tree named ‘Black Majesty’,plant,2008,,11984890,11/984890,NA,NA,NA,NA,NA,NA,NA,NA,PP28400] PP29050] PP32015] NA,Plum tree named ‘Plumred XII’] Plum tree named ‘Plumcandy XI’] Plum tree named ‘Plumcandy XVI’] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4za0qzf36wwlggvomhmw9fbus] i015jg53abqx85fbmjxuvrvfh,NA,NA,NA,NA,NA,NA,NA,"The present invention relates to an plum tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and very productive tree. Being self-unfruitful, the present variety requires cross pollination from a plum that blooms during the mid season. The present variety's abundance of blossoms and pollen entices strong bee activity to facilitate pollination. The fruit matures under the ecological conditions described during early September, with first picking on Sep. 2, 2007, and will hang on the tree for about fifteen more days. The fruit is uniformly medium in size, nearly black in skin color, clingstone in type, globose with a small point at the apex shape, orange yellow in flesh color, firm in texture, and very sweet in flavor.. Plum tree named ‘Black Majesty’",2010,,,,plum,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP19527,predicted,0,unknown,0.491860330104828,0,77
plum,PP19527,"The present invention relates to an plum tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and very productive tree. Being self-unfruitful, the present variety requires cross pollination from a plum that blooms during the mid season. The present variety's abundance of blossoms and pollen entices strong bee activity to facilitate pollination. The fruit matures under the ecological conditions described during early September, with first picking on Sep. 2, 2007, and will hang on the tree for about fifteen more days. The fruit is uniformly medium in size, nearly black in skin color, clingstone in type, globose with a small point at the apex shape, orange yellow in flesh color, firm in texture, and very sweet in flavor.",2008-12-02,Plum tree named ‘Black Majesty’,plant,2008,,11984890,11/984890,NA,NA,NA,NA,NA,NA,NA,NA,PP28400] PP29050] PP32015] NA,Plum tree named ‘Plumred XII’] Plum tree named ‘Plumcandy XI’] Plum tree named ‘Plumcandy XVI’] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4za0qzf36wwlggvomhmw9fbus] i015jg53abqx85fbmjxuvrvfh,NA,NA,NA,NA,NA,NA,NA,"The present invention relates to an plum tree and more particularly to a new and distinct variety broadly characterized by a medium size, vigorous, hardy, and very productive tree. Being self-unfruitful, the present variety requires cross pollination from a plum that blooms during the mid season. The present variety's abundance of blossoms and pollen entices strong bee activity to facilitate pollination. The fruit matures under the ecological conditions described during early September, with first picking on Sep. 2, 2007, and will hang on the tree for about fifteen more days. The fruit is uniformly medium in size, nearly black in skin color, clingstone in type, globose with a small point at the apex shape, orange yellow in flesh color, firm in texture, and very sweet in flavor.. Plum tree named ‘Black Majesty’",2010,,,,plum,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP19527,predicted,0,unknown,0.491860330104828,0,77
