crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
orange,PP11850,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.,2001-05-01,Chrysanthemum plant named `Ares`,plant,2001,Chrysanthemum Breeders Association B.V.,09179456,09/179456,NA,NA,NA,NL] NA,5.48249] NA,52.2219] NA,Nijkerk] NA,180] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y64rpptia0cpwbkl678zbzw40,ee577d3b2fa3b04f0f1af7ccf4f4e4c4,NA,NA,NA,NA,NA,NA,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.. Chrysanthemum plant named `Ares`,2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11850,predicted,0,unknown,0.497066527605057,0,73
orange,PP11850,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.,2001-05-01,Chrysanthemum plant named `Ares`,plant,2001,Chrysanthemum Breeders Association B.V.,09179456,09/179456,NA,NA,NA,NL] NA,5.48249] NA,52.2219] NA,Nijkerk] NA,180] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y64rpptia0cpwbkl678zbzw40,ee577d3b2fa3b04f0f1af7ccf4f4e4c4,NA,NA,NA,NA,NA,NA,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.. Chrysanthemum plant named `Ares`,2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11850,predicted,0,unknown,0.497066527605057,0,73
orange,PP11850,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.,2001-05-01,Chrysanthemum plant named `Ares`,plant,2001,Chrysanthemum Breeders Association B.V.,09179456,09/179456,NA,NA,NA,NL] NA,5.48249] NA,52.2219] NA,Nijkerk] NA,180] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y64rpptia0cpwbkl678zbzw40,ee577d3b2fa3b04f0f1af7ccf4f4e4c4,NA,NA,NA,NA,NA,NA,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.. Chrysanthemum plant named `Ares`,2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11850,predicted,0,unknown,0.497066527605057,0,73
orange,PP11850,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.,2001-05-01,Chrysanthemum plant named `Ares`,plant,2001,Chrysanthemum Breeders Association Research B.V.,09179456,,,,,NL,5.54122,52.2473,,264,NA,NA,,,,,,,,,,y64rpptia0cpwbkl678zbzw40,ee577d3b2fa3b04f0f1af7ccf4f4e4c4,,,,,,,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.. Chrysanthemum plant named `Ares`,2000,Chrysanthemum Breeders Association Research B.V.,5563,225754,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11850,predicted,0,unknown,0.497066527605057,0,73
orange,PP11850,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.,2001-05-01,Chrysanthemum plant named `Ares`,plant,2001,Chrysanthemum Breeders Association Research B.V.,09179456,,,,,NL,5.54122,52.2473,,264,NA,NA,,,,,,,,,,y64rpptia0cpwbkl678zbzw40,ee577d3b2fa3b04f0f1af7ccf4f4e4c4,,,,,,,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.. Chrysanthemum plant named `Ares`,2000,Chrysanthemum Breeders Association Research B.V.,5563,225754,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11850,predicted,0,unknown,0.497066527605057,0,73
orange,PP11850,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.,2001-05-01,Chrysanthemum plant named `Ares`,plant,2001,Chrysanthemum Breeders Association Research B.V.,09179456,,,,,NL,5.54122,52.2473,,264,NA,NA,,,,,,,,,,y64rpptia0cpwbkl678zbzw40,ee577d3b2fa3b04f0f1af7ccf4f4e4c4,,,,,,,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.. Chrysanthemum plant named `Ares`,2000,Chrysanthemum Breeders Association Research B.V.,5563,225754,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11850,predicted,0,unknown,0.497066527605057,0,73
orange,PP11850,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.,2001-05-01,Chrysanthemum plant named `Ares`,plant,2001,Chrysanthemum Breeders Association Research B.V.,09179456,,,,,NL,5.54122,52.2473,,264,NA,NA,,,,,,,,,,y64rpptia0cpwbkl678zbzw40,ee577d3b2fa3b04f0f1af7ccf4f4e4c4,,,,,,,A chrysanthemum plant named Helios characterized by its medium sized blooms with orange ray florets and yellow ray florets and prolific branching; early natural season flower date of August 4-7; blooming for a period of 5 weeks.. Chrysanthemum plant named `Ares`,2000,Chrysanthemum Breeders Association Research B.V.,5563,225754,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11850,predicted,0,unknown,0.497066527605057,0,73
lavender,PP11853,"A new and distinct cultivar of winter hardy hibiscus plant named `Fantasia` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its compact, rounded green ""maple-cut"" leaves, its medium-sized, ruffled lavender flowers with thick substance, its vigorous and compact growth habit, and its floriferous nature from midsummer until frost.",2001-05-01,Hibiscus plant named `Fantasia`,plant,2001,"Fleming's Flower Fields, Inc.",09289838,09/289838,NA,31] NA,31109] NA,US] NA,-96.7078] NA,40.8089] NA,Lincoln] NA,4] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5byq3b0oczfd33ox6atxgs3hx] 9r7aduepnst1do4douxxelr7r,NA,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of winter hardy hibiscus plant named `Fantasia` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its compact, rounded green ""maple-cut"" leaves, its medium-sized, ruffled lavender flowers with thick substance, its vigorous and compact growth habit, and its floriferous nature from midsummer until frost.. Hibiscus plant named `Fantasia`",2000,,,,lavender,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11853,predicted,0,unknown,0.488081961870194,0,73
lavender,PP11853,"A new and distinct cultivar of winter hardy hibiscus plant named `Fantasia` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its compact, rounded green ""maple-cut"" leaves, its medium-sized, ruffled lavender flowers with thick substance, its vigorous and compact growth habit, and its floriferous nature from midsummer until frost.",2001-05-01,Hibiscus plant named `Fantasia`,plant,2001,"Fleming's Flower Fields, Inc.",09289838,09/289838,NA,31] NA,31109] NA,US] NA,-96.7078] NA,40.8089] NA,Lincoln] NA,4] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5byq3b0oczfd33ox6atxgs3hx] 9r7aduepnst1do4douxxelr7r,NA,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of winter hardy hibiscus plant named `Fantasia` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its compact, rounded green ""maple-cut"" leaves, its medium-sized, ruffled lavender flowers with thick substance, its vigorous and compact growth habit, and its floriferous nature from midsummer until frost.. Hibiscus plant named `Fantasia`",2000,,,,lavender,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11853,predicted,0,unknown,0.488081961870194,0,73
lavender,PP11853,"A new and distinct cultivar of winter hardy hibiscus plant named `Fantasia` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its compact, rounded green ""maple-cut"" leaves, its medium-sized, ruffled lavender flowers with thick substance, its vigorous and compact growth habit, and its floriferous nature from midsummer until frost.",2001-05-01,Hibiscus plant named `Fantasia`,plant,2001,,09289838,09/289838,NA,31] NA,31109] NA,US] NA,-96.7078] NA,40.8089] NA,Lincoln] NA,7] 4] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5byq3b0oczfd33ox6atxgs3hx] 9r7aduepnst1do4douxxelr7r,NA,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of winter hardy hibiscus plant named `Fantasia` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its compact, rounded green ""maple-cut"" leaves, its medium-sized, ruffled lavender flowers with thick substance, its vigorous and compact growth habit, and its floriferous nature from midsummer until frost.. Hibiscus plant named `Fantasia`",2000,,,,lavender,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11853,predicted,0,unknown,0.488081961870194,0,73
lavender,PP11853,"A new and distinct cultivar of winter hardy hibiscus plant named `Fantasia` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its compact, rounded green ""maple-cut"" leaves, its medium-sized, ruffled lavender flowers with thick substance, its vigorous and compact growth habit, and its floriferous nature from midsummer until frost.",2001-05-01,Hibiscus plant named `Fantasia`,plant,2001,,09289838,09/289838,NA,31] NA,31109] NA,US] NA,-96.7078] NA,40.8089] NA,Lincoln] NA,7] 4] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5byq3b0oczfd33ox6atxgs3hx] 9r7aduepnst1do4douxxelr7r,NA,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of winter hardy hibiscus plant named `Fantasia` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its compact, rounded green ""maple-cut"" leaves, its medium-sized, ruffled lavender flowers with thick substance, its vigorous and compact growth habit, and its floriferous nature from midsummer until frost.. Hibiscus plant named `Fantasia`",2000,,,,lavender,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11853,predicted,0,unknown,0.488081961870194,0,73
plum,PP11854,"A new and distinct cultivar of winter hardy hibiscus plant named `Plum Crazy` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its rich dark purple ""maple-cut"" leaves, its large, campanulate plum flowers with dark purple centers and purple streaking to the petal edges, its vigorous and uniform growth habit, and its floriferous nature from midsummer until frost.",2001-05-01,Hibiscus plant named `Plum Crazy`,plant,2001,"Fleming's Flower Fields, Inc.",09289835,09/289835,NA,31] NA,31109] NA,US] NA,-96.7078] NA,40.8089] NA,Lincoln] NA,4] NA,PP20121] PP20811] PP24062] PP31939] PP32883] NA,Hibiscus plant named ‘Panama Red’] Hibiscus plant named ‘Panama Bronze’] Hibiscus plant named ‘Berrylicious’] Hibiscus plant named ‘15734-1 GR’] Hibiscus plant named ‘RutHib3’] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,h2ybxd1kdyaxa1aqgv406zkw5] uat9dis890d8dwg3jul6gnf4p,NA,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of winter hardy hibiscus plant named `Plum Crazy` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its rich dark purple ""maple-cut"" leaves, its large, campanulate plum flowers with dark purple centers and purple streaking to the petal edges, its vigorous and uniform growth habit, and its floriferous nature from midsummer until frost.. Hibiscus plant named `Plum Crazy`",2000,,,,plum,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11854,predicted,0,unknown,0.490651100873947,0,73
plum,PP11854,"A new and distinct cultivar of winter hardy hibiscus plant named `Plum Crazy` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its rich dark purple ""maple-cut"" leaves, its large, campanulate plum flowers with dark purple centers and purple streaking to the petal edges, its vigorous and uniform growth habit, and its floriferous nature from midsummer until frost.",2001-05-01,Hibiscus plant named `Plum Crazy`,plant,2001,"Fleming's Flower Fields, Inc.",09289835,09/289835,NA,31] NA,31109] NA,US] NA,-96.7078] NA,40.8089] NA,Lincoln] NA,4] NA,PP20121] PP20811] PP24062] PP31939] PP32883] NA,Hibiscus plant named ‘Panama Red’] Hibiscus plant named ‘Panama Bronze’] Hibiscus plant named ‘Berrylicious’] Hibiscus plant named ‘15734-1 GR’] Hibiscus plant named ‘RutHib3’] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,h2ybxd1kdyaxa1aqgv406zkw5] uat9dis890d8dwg3jul6gnf4p,NA,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of winter hardy hibiscus plant named `Plum Crazy` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its rich dark purple ""maple-cut"" leaves, its large, campanulate plum flowers with dark purple centers and purple streaking to the petal edges, its vigorous and uniform growth habit, and its floriferous nature from midsummer until frost.. Hibiscus plant named `Plum Crazy`",2000,,,,plum,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11854,predicted,0,unknown,0.490651100873947,0,73
plum,PP11854,"A new and distinct cultivar of winter hardy hibiscus plant named `Plum Crazy` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its rich dark purple ""maple-cut"" leaves, its large, campanulate plum flowers with dark purple centers and purple streaking to the petal edges, its vigorous and uniform growth habit, and its floriferous nature from midsummer until frost.",2001-05-01,Hibiscus plant named `Plum Crazy`,plant,2001,,09289835,09/289835,NA,31] NA,31109] NA,US] NA,-96.7078] NA,40.8089] NA,Lincoln] NA,7] 4] NA,PP20121] PP20811] PP24062] PP31939] PP32883] NA,Hibiscus plant named ‘Panama Red’] Hibiscus plant named ‘Panama Bronze’] Hibiscus plant named ‘Berrylicious’] Hibiscus plant named ‘15734-1 GR’] Hibiscus plant named ‘RutHib3’] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,h2ybxd1kdyaxa1aqgv406zkw5] uat9dis890d8dwg3jul6gnf4p,NA,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of winter hardy hibiscus plant named `Plum Crazy` is the result of a unique hybridization. This new and distinct cultivar is characterized primarily as to novelty by its extreme cold hardiness to Zone 4, its rich dark purple ""maple-cut"" leaves, its large, campanulate plum flowers with dark purple centers and purple streaking to the petal edges, its vigorous and uniform growth habit, and its floriferous nature from midsummer until frost.. Hibiscus plant named `Plum Crazy`",2000,,,,plum,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP11854,predicted,0,unknown,0.490651100873947,0,73
