crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
SPINACH,201500060,,,,PVP,2017,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SV1846VC. RX-06601846. SPINACH,2020,,,,spinach,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/201500060.pdf,,,,,,23
COTTON,201500061,,,,PVP,2015,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14R955B2XF. NA. COTTON,2020,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/201500061.pdf,,,,,,23
COTTON,201500062,,,,PVP,2015,"Monsanto Technology, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<14R949B2XF>. 201500062 - 12/22/14. COTTON,2020,,,,cotton,cotton,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/201500062.pdf,,,,,,23
SOYBEAN,201500063,,,,PVP,2015,NDSU Research Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ND1406HP. NA. SOYBEAN,2020,,,,soybean,soy,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/201500063.pdf,,,,,,23
KENTUCKY BLUEGRASS,201500064,,,,PVP,2016,"Novel AG, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubix. 4S2W. KENTUCKY BLUEGRASS,2020,,,,forage,forage,forage,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/201500064.pdf,,,,,,23
"WHEAT, COMMON",201500065,,,,PVP,2015,"Limagrain Cereal Seeds, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LCS Pro. LNR10-0493. WHEAT, COMMON",2020,,,,wheat,wheat,field_grain,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/201500065.pdf,,,,,,23
FIELD BEAN,201500066,,,,PVP,2015,NDSU Research Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rosie. ND061106. FIELD BEAN,2020,,,,beanfield,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/201500066.pdf,,,,,,23
FIELD BEAN,201500067,,,,PVP,2015,NDSU Research Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talon. ND061210. FIELD BEAN,2020,,,,beanfield,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/201500067.pdf,,,,,,23
TOMATO,201500068,,,,PVP,2016,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSQZ119048. PSQZ11-9048. TOMATO,2020,,,,tomato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/201500068.pdf,,,,,,23
TOMATO,201500069,,,,PVP,2016,"Seminis Vegetable Seeds, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSQ9Z119045. NA. TOMATO,2020,,,,tomato,specialty,specialty,PVP,https://apps.ams.usda.gov/CMS//AdobeImages/201500069.pdf,,,,,,23
